gene_id,gene_length,GC_length,GC_prop
ENSAMXG00000010516,756,361,0.477513228
ENSAMXG00000010517,2382,1066,0.44752309
ENSAMXG00000010518,639,310,0.48513302
ENSAMXG00000010519,2634,1331,0.50531511
ENSAMXG00000010520,4041,2318,0.573620391
ENSAMXG00000010521,2748,1399,0.509097525
ENSAMXG00000010522,1560,808,0.517948718
ENSAMXG00000010523,2175,1149,0.528275862
ENSAMXG00000010524,1116,534,0.478494624
ENSAMXG00000010525,660,328,0.496969697
ENSAMXG00000010526,3552,1781,0.501407658
ENSAMXG00000010527,3618,2097,0.57960199
ENSAMXG00000010528,7506,4035,0.537569944
ENSAMXG00000010529,1923,948,0.492979719
ENSAMXG00000010530,4881,2863,0.586560131
ENSAMXG00000010531,7701,4242,0.550837554
ENSAMXG00000010532,780,386,0.494871795
ENSAMXG00000010533,684,343,0.501461988
ENSAMXG00000010534,2409,1164,0.483188045
ENSAMXG00000010535,1422,749,0.526722925
ENSAMXG00000010536,6441,3281,0.509392951
ENSAMXG00000010537,525,249,0.474285714
ENSAMXG00000010538,858,425,0.495337995
ENSAMXG00000010539,684,302,0.441520468
ENSAMXG00000010540,1827,1033,0.565407772
ENSAMXG00000010541,1368,765,0.559210526
ENSAMXG00000010542,1377,668,0.485112564
ENSAMXG00000010543,2529,1363,0.538948201
ENSAMXG00000010544,846,410,0.48463357
ENSAMXG00000010545,3321,1897,0.57121349
ENSAMXG00000010546,291,154,0.529209622
ENSAMXG00000010547,1416,702,0.495762712
ENSAMXG00000010548,1518,760,0.500658762
ENSAMXG00000010549,1554,722,0.464607465
ENSAMXG00000010550,738,409,0.554200542
ENSAMXG00000010551,2403,1253,0.521431544
ENSAMXG00000010552,1521,765,0.50295858
ENSAMXG00000010553,1608,824,0.512437811
ENSAMXG00000010554,2004,1115,0.556387226
ENSAMXG00000010555,2469,1261,0.51073309
ENSAMXG00000010556,1689,874,0.517465956
ENSAMXG00000010557,2703,1554,0.574916759
ENSAMXG00000010558,810,424,0.52345679
ENSAMXG00000010559,639,303,0.474178404
ENSAMXG00000010560,1440,792,0.55
ENSAMXG00000010561,2790,1693,0.606810036
ENSAMXG00000010562,1215,605,0.497942387
ENSAMXG00000010563,843,443,0.525504152
ENSAMXG00000010564,3882,2061,0.530911901
ENSAMXG00000010565,4305,1922,0.446457607
ENSAMXG00000010566,429,244,0.568764569
ENSAMXG00000010567,315,165,0.523809524
ENSAMXG00000010568,3273,1632,0.498625115
ENSAMXG00000010569,2343,1080,0.460947503
ENSAMXG00000010570,2532,1455,0.57464455
ENSAMXG00000010571,1275,638,0.500392157
ENSAMXG00000010572,1764,907,0.514172336
ENSAMXG00000010573,1812,955,0.527041943
ENSAMXG00000010574,711,342,0.481012658
ENSAMXG00000010575,972,501,0.515432099
ENSAMXG00000010576,414,211,0.509661836
ENSAMXG00000010577,2910,1590,0.546391753
ENSAMXG00000010578,1572,892,0.567430025
ENSAMXG00000010579,2571,1415,0.550369506
ENSAMXG00000010580,285,124,0.435087719
ENSAMXG00000010581,423,220,0.520094563
ENSAMXG00000010582,531,272,0.512241055
ENSAMXG00000010583,300,137,0.456666667
ENSAMXG00000010584,1098,591,0.538251366
ENSAMXG00000010585,732,419,0.572404372
ENSAMXG00000010586,303,167,0.551155116
ENSAMXG00000010587,3492,1801,0.515750286
ENSAMXG00000010588,2487,1321,0.531162043
ENSAMXG00000010589,1746,792,0.453608247
ENSAMXG00000010590,903,503,0.557032115
ENSAMXG00000010591,1647,781,0.474195507
ENSAMXG00000010592,2568,1322,0.514797508
ENSAMXG00000010593,1053,485,0.460588794
ENSAMXG00000010594,579,307,0.530224525
ENSAMXG00000010595,933,473,0.506966774
ENSAMXG00000010596,1077,497,0.461467038
ENSAMXG00000010597,2142,1008,0.470588235
ENSAMXG00000010598,4107,2147,0.522766009
ENSAMXG00000010599,876,503,0.574200913
ENSAMXG00000010600,381,189,0.496062992
ENSAMXG00000010601,1890,978,0.517460317
ENSAMXG00000010602,1104,569,0.515398551
ENSAMXG00000010603,2043,1063,0.520313265
ENSAMXG00000010604,1206,657,0.544776119
ENSAMXG00000010605,681,373,0.547723935
ENSAMXG00000010606,2607,1440,0.552359033
ENSAMXG00000010607,483,272,0.563146998
ENSAMXG00000010608,4248,2366,0.556967985
ENSAMXG00000010609,3354,1637,0.488073942
ENSAMXG00000010610,5268,2614,0.496203493
ENSAMXG00000010611,1176,553,0.470238095
ENSAMXG00000010612,963,517,0.536863967
ENSAMXG00000010613,1530,751,0.490849673
ENSAMXG00000010614,6060,3141,0.518316832
ENSAMXG00000010615,1392,832,0.597701149
ENSAMXG00000010616,903,447,0.495016611
ENSAMXG00000010617,1557,817,0.524727039
ENSAMXG00000010618,720,376,0.522222222
ENSAMXG00000010619,957,516,0.539184953
ENSAMXG00000010620,258,127,0.492248062
ENSAMXG00000010621,3330,1835,0.551051051
ENSAMXG00000010622,243,122,0.502057613
ENSAMXG00000010623,2838,1555,0.547921071
ENSAMXG00000010624,261,132,0.505747126
ENSAMXG00000010625,2823,1632,0.578108395
ENSAMXG00000010626,2574,1352,0.525252525
ENSAMXG00000010627,621,323,0.520128824
ENSAMXG00000010628,2343,1345,0.574050363
ENSAMXG00000010629,462,218,0.471861472
ENSAMXG00000010630,1413,680,0.481245577
ENSAMXG00000010631,1761,851,0.483248154
ENSAMXG00000010632,372,199,0.534946237
ENSAMXG00000010633,984,538,0.546747967
ENSAMXG00000010634,1134,614,0.541446208
ENSAMXG00000010635,1470,785,0.534013605
ENSAMXG00000010636,1608,853,0.530472637
ENSAMXG00000010637,2355,1149,0.487898089
ENSAMXG00000010638,1437,780,0.542797495
ENSAMXG00000010639,1341,739,0.551081283
ENSAMXG00000010640,417,201,0.482014388
ENSAMXG00000010641,1326,718,0.54147813
ENSAMXG00000010642,1074,562,0.523277467
ENSAMXG00000010643,1269,611,0.481481481
ENSAMXG00000010644,1140,581,0.509649123
ENSAMXG00000010645,579,311,0.537132988
ENSAMXG00000010646,1440,724,0.502777778
ENSAMXG00000010647,957,562,0.587251829
ENSAMXG00000010648,1230,627,0.509756098
ENSAMXG00000010649,906,427,0.471302428
ENSAMXG00000010650,1608,760,0.472636816
ENSAMXG00000010651,1800,904,0.502222222
ENSAMXG00000010652,1293,691,0.534416087
ENSAMXG00000010653,453,203,0.44812362
ENSAMXG00000010654,2820,1325,0.469858156
ENSAMXG00000010655,912,417,0.457236842
ENSAMXG00000010656,363,163,0.449035813
ENSAMXG00000010657,2019,941,0.466072313
ENSAMXG00000010658,1449,744,0.513457557
ENSAMXG00000010659,2448,1275,0.520833333
ENSAMXG00000010660,2202,1209,0.549046322
ENSAMXG00000010661,1737,874,0.503166379
ENSAMXG00000010662,1200,624,0.52
ENSAMXG00000010663,813,357,0.439114391
ENSAMXG00000010664,2187,1071,0.489711934
ENSAMXG00000010665,2529,1534,0.606563859
ENSAMXG00000010666,1512,793,0.524470899
ENSAMXG00000010667,2160,1117,0.51712963
ENSAMXG00000010668,780,399,0.511538462
ENSAMXG00000010669,1818,876,0.481848185
ENSAMXG00000010670,1329,677,0.509405568
ENSAMXG00000010671,1206,542,0.449419569
ENSAMXG00000010672,2724,1326,0.486784141
ENSAMXG00000010673,2589,1214,0.468906914
ENSAMXG00000010674,1617,838,0.518243661
ENSAMXG00000010675,1845,994,0.538753388
ENSAMXG00000010676,4485,2374,0.529319955
ENSAMXG00000010677,2145,994,0.463403263
ENSAMXG00000010678,4890,2453,0.501635992
ENSAMXG00000010679,2097,1107,0.527896996
ENSAMXG00000010680,1206,669,0.554726368
ENSAMXG00000010681,2169,954,0.439834025
ENSAMXG00000010682,3807,1698,0.446020489
ENSAMXG00000010683,3450,2011,0.582898551
ENSAMXG00000010684,3867,1983,0.512800621
ENSAMXG00000010685,3435,1600,0.465793304
ENSAMXG00000010686,282,136,0.482269504
ENSAMXG00000010687,1062,658,0.619585687
ENSAMXG00000010688,402,224,0.55721393
ENSAMXG00000010689,474,236,0.497890295
ENSAMXG00000010690,813,394,0.484624846
ENSAMXG00000010691,387,193,0.49870801
ENSAMXG00000010692,834,490,0.587529976
ENSAMXG00000010693,1320,607,0.459848485
ENSAMXG00000010694,3015,1490,0.494195688
ENSAMXG00000010695,507,242,0.477317554
ENSAMXG00000010696,516,253,0.490310078
ENSAMXG00000010697,540,293,0.542592593
ENSAMXG00000010698,897,397,0.442586399
ENSAMXG00000010699,2028,1136,0.560157791
ENSAMXG00000010700,270,127,0.47037037
ENSAMXG00000010701,1275,571,0.447843137
ENSAMXG00000010702,480,210,0.4375
ENSAMXG00000010703,1923,1159,0.602704108
ENSAMXG00000010704,705,318,0.45106383
ENSAMXG00000010705,1440,807,0.560416667
ENSAMXG00000010706,264,140,0.53030303
ENSAMXG00000010707,3384,1477,0.436465721
ENSAMXG00000010708,1314,562,0.427701674
ENSAMXG00000010709,1398,667,0.477110157
ENSAMXG00000010710,1125,564,0.501333333
ENSAMXG00000010711,1893,856,0.452192287
ENSAMXG00000010712,711,435,0.611814346
ENSAMXG00000010713,654,355,0.542813456
ENSAMXG00000010714,1368,816,0.596491228
ENSAMXG00000010715,1329,673,0.506395786
ENSAMXG00000010716,2748,1458,0.530567686
ENSAMXG00000010717,525,218,0.415238095
ENSAMXG00000010718,621,304,0.489533011
ENSAMXG00000010719,750,391,0.521333333
ENSAMXG00000010720,2619,1422,0.542955326
ENSAMXG00000010721,294,147,0.5
ENSAMXG00000010722,1197,643,0.537176274
ENSAMXG00000010723,552,290,0.525362319
ENSAMXG00000010724,1209,695,0.574855252
ENSAMXG00000010725,12231,6999,0.572234486
ENSAMXG00000010726,1056,447,0.423295455
ENSAMXG00000010727,1413,721,0.510261854
ENSAMXG00000010728,1440,749,0.520138889
ENSAMXG00000010729,282,168,0.595744681
ENSAMXG00000010730,2985,1713,0.573869347
ENSAMXG00000010731,2316,1242,0.53626943
ENSAMXG00000010732,1221,699,0.572481572
ENSAMXG00000010733,1461,740,0.506502396
ENSAMXG00000010734,570,277,0.485964912
ENSAMXG00000010735,693,364,0.525252525
ENSAMXG00000010736,2031,1199,0.590349581
ENSAMXG00000010737,1338,745,0.556801196
ENSAMXG00000010738,558,287,0.514336918
ENSAMXG00000010739,3657,1729,0.472791906
ENSAMXG00000010740,1503,749,0.49833666
ENSAMXG00000010741,1053,570,0.541310541
ENSAMXG00000010742,975,502,0.514871795
ENSAMXG00000010743,1473,820,0.556687033
ENSAMXG00000010744,2532,1383,0.546208531
ENSAMXG00000010745,420,224,0.533333333
ENSAMXG00000010746,507,255,0.50295858
ENSAMXG00000010747,1179,474,0.402035623
ENSAMXG00000010748,1794,996,0.555183946
ENSAMXG00000010749,1359,715,0.526122149
ENSAMXG00000010750,969,465,0.479876161
ENSAMXG00000010751,537,242,0.450651769
ENSAMXG00000010752,708,444,0.627118644
ENSAMXG00000010753,474,213,0.449367089
ENSAMXG00000010754,924,553,0.598484848
ENSAMXG00000010755,303,149,0.491749175
ENSAMXG00000010756,594,251,0.422558923
ENSAMXG00000010757,1212,593,0.489273927
ENSAMXG00000010758,348,174,0.5
ENSAMXG00000010759,273,149,0.545787546
ENSAMXG00000010760,1872,1122,0.599358974
ENSAMXG00000010761,405,216,0.533333333
ENSAMXG00000010762,561,281,0.500891266
ENSAMXG00000010763,501,252,0.502994012
ENSAMXG00000010764,8514,4061,0.476979093
ENSAMXG00000010765,258,133,0.515503876
ENSAMXG00000010766,936,542,0.579059829
ENSAMXG00000010767,3531,1838,0.520532427
ENSAMXG00000010768,582,278,0.47766323
ENSAMXG00000010769,2073,1049,0.506029908
ENSAMXG00000010770,1578,830,0.525982256
ENSAMXG00000010771,1467,861,0.586912065
ENSAMXG00000010772,819,395,0.482295482
ENSAMXG00000010773,618,314,0.508090615
ENSAMXG00000010774,909,493,0.542354235
ENSAMXG00000010775,2127,1156,0.543488481
ENSAMXG00000010776,3945,1973,0.500126743
ENSAMXG00000010777,1005,498,0.495522388
ENSAMXG00000010778,477,257,0.538784067
ENSAMXG00000010779,750,434,0.578666667
ENSAMXG00000010780,780,425,0.544871795
ENSAMXG00000010781,858,541,0.630536131
ENSAMXG00000010782,4434,2300,0.51871899
ENSAMXG00000010783,4434,2078,0.468651331
ENSAMXG00000010784,930,453,0.487096774
ENSAMXG00000010785,3438,2014,0.585805701
ENSAMXG00000010786,261,143,0.54789272
ENSAMXG00000010787,2436,1328,0.545155993
ENSAMXG00000010788,546,315,0.576923077
ENSAMXG00000010789,693,372,0.536796537
ENSAMXG00000010790,3375,1676,0.496592593
ENSAMXG00000010791,234,158,0.675213675
ENSAMXG00000010792,750,424,0.565333333
ENSAMXG00000010793,795,496,0.623899371
ENSAMXG00000010794,2601,1131,0.434832757
ENSAMXG00000010795,1530,913,0.596732026
ENSAMXG00000010796,1677,904,0.539057841
ENSAMXG00000010797,1212,696,0.574257426
ENSAMXG00000010798,2670,1276,0.477902622
ENSAMXG00000010799,786,435,0.553435115
ENSAMXG00000010800,1695,959,0.565781711
ENSAMXG00000010801,1320,730,0.553030303
ENSAMXG00000010802,1572,790,0.502544529
ENSAMXG00000010803,1608,826,0.513681592
ENSAMXG00000010804,1383,720,0.520607375
ENSAMXG00000010805,1968,907,0.460873984
ENSAMXG00000010806,2568,1329,0.517523364
ENSAMXG00000010807,2133,1248,0.585091421
ENSAMXG00000010808,2415,1304,0.539958592
ENSAMXG00000010809,801,427,0.533083645
ENSAMXG00000010810,531,295,0.555555556
ENSAMXG00000010811,798,483,0.605263158
ENSAMXG00000010812,1059,470,0.44381492
ENSAMXG00000010813,1035,536,0.517874396
ENSAMXG00000010814,1362,784,0.575624082
ENSAMXG00000010815,948,398,0.419831224
ENSAMXG00000010816,633,329,0.519747235
ENSAMXG00000010817,855,482,0.56374269
ENSAMXG00000010818,1146,705,0.615183246
ENSAMXG00000010819,492,234,0.475609756
ENSAMXG00000010820,2583,1295,0.501355014
ENSAMXG00000010821,942,509,0.540339703
ENSAMXG00000010822,882,358,0.405895692
ENSAMXG00000010823,423,282,0.666666667
ENSAMXG00000010824,1857,867,0.466882068
ENSAMXG00000010825,1677,897,0.534883721
ENSAMXG00000010826,1269,749,0.590228526
ENSAMXG00000010827,1275,794,0.622745098
ENSAMXG00000010828,552,298,0.539855072
ENSAMXG00000010829,708,395,0.557909605
ENSAMXG00000010830,1956,1090,0.557259714
ENSAMXG00000010831,2742,1350,0.492341357
ENSAMXG00000010832,426,210,0.492957746
ENSAMXG00000010833,1437,776,0.540013918
ENSAMXG00000010834,2805,1410,0.502673797
ENSAMXG00000010835,1485,823,0.554208754
ENSAMXG00000010836,1692,818,0.483451537
ENSAMXG00000010837,438,247,0.563926941
ENSAMXG00000010838,741,368,0.496626181
ENSAMXG00000010839,8697,4724,0.543175808
ENSAMXG00000010840,858,455,0.53030303
ENSAMXG00000010841,1290,701,0.543410853
ENSAMXG00000010842,4554,2171,0.476723759
ENSAMXG00000010843,5418,2675,0.493724622
ENSAMXG00000010844,2430,1360,0.559670782
ENSAMXG00000010845,1017,476,0.468043265
ENSAMXG00000010846,207,96,0.463768116
ENSAMXG00000010847,1161,661,0.569336779
ENSAMXG00000010848,1413,594,0.420382166
ENSAMXG00000010849,1203,749,0.622610141
ENSAMXG00000010850,3990,2089,0.523558897
ENSAMXG00000010851,1905,935,0.490813648
ENSAMXG00000010852,306,165,0.539215686
ENSAMXG00000010853,1065,572,0.537089202
ENSAMXG00000010854,2382,1365,0.573047859
ENSAMXG00000010855,6336,3222,0.508522727
ENSAMXG00000010856,276,152,0.550724638
ENSAMXG00000010857,2175,1217,0.55954023
ENSAMXG00000010858,1668,682,0.408872902
ENSAMXG00000010859,1914,1160,0.606060606
ENSAMXG00000010860,534,290,0.543071161
ENSAMXG00000010861,1359,803,0.590875644
ENSAMXG00000010862,876,490,0.559360731
ENSAMXG00000010863,4719,2241,0.474888748
ENSAMXG00000010864,1530,774,0.505882353
ENSAMXG00000010865,414,248,0.599033816
ENSAMXG00000010866,2454,1162,0.473512632
ENSAMXG00000010867,2598,1363,0.524634334
ENSAMXG00000010868,2397,1243,0.518564873
ENSAMXG00000010869,14514,8338,0.574479813
ENSAMXG00000010870,387,195,0.503875969
ENSAMXG00000010871,1890,812,0.42962963
ENSAMXG00000010872,3228,1982,0.614002478
ENSAMXG00000010873,600,315,0.525
ENSAMXG00000010874,315,111,0.352380952
ENSAMXG00000010875,906,453,0.5
ENSAMXG00000010876,2538,1330,0.524034673
ENSAMXG00000010877,765,349,0.45620915
ENSAMXG00000010878,573,273,0.476439791
ENSAMXG00000010879,204,86,0.421568627
ENSAMXG00000010880,1923,1200,0.624024961
ENSAMXG00000010881,2889,1467,0.507788162
ENSAMXG00000010882,492,267,0.542682927
ENSAMXG00000010883,459,216,0.470588235
ENSAMXG00000010884,2691,1440,0.535117057
ENSAMXG00000010885,2772,1434,0.517316017
ENSAMXG00000010886,1419,724,0.510218464
ENSAMXG00000010887,1350,688,0.50962963
ENSAMXG00000010888,261,124,0.475095785
ENSAMXG00000010889,1293,752,0.581593194
ENSAMXG00000010890,1218,741,0.608374384
ENSAMXG00000010891,2694,1557,0.577951002
ENSAMXG00000010892,1143,649,0.567804024
ENSAMXG00000010893,1875,975,0.52
ENSAMXG00000010894,1041,585,0.561959654
ENSAMXG00000010895,2991,1570,0.524908058
ENSAMXG00000010896,1167,593,0.508140531
ENSAMXG00000010897,1224,616,0.503267974
ENSAMXG00000010898,1107,634,0.572719061
ENSAMXG00000010899,624,314,0.503205128
ENSAMXG00000010900,2415,1263,0.522981366
ENSAMXG00000010901,11919,5770,0.484101015
ENSAMXG00000010902,1188,674,0.567340067
ENSAMXG00000010903,741,382,0.515519568
ENSAMXG00000010904,1137,550,0.483729112
ENSAMXG00000010905,795,389,0.489308176
ENSAMXG00000010906,597,291,0.487437186
ENSAMXG00000010907,357,182,0.509803922
ENSAMXG00000010908,2301,1375,0.597566276
ENSAMXG00000010909,1338,703,0.525411061
ENSAMXG00000010910,7287,3377,0.463428023
ENSAMXG00000010911,1149,581,0.505657093
ENSAMXG00000010912,933,494,0.529474812
ENSAMXG00000010913,945,485,0.513227513
ENSAMXG00000010914,2259,1228,0.543603364
ENSAMXG00000010915,2049,1193,0.582235237
ENSAMXG00000010916,2238,1188,0.530831099
ENSAMXG00000010917,3336,1728,0.517985612
ENSAMXG00000010918,2382,1256,0.527287993
ENSAMXG00000010919,531,285,0.536723164
ENSAMXG00000010920,645,374,0.579844961
ENSAMXG00000010921,873,499,0.571592211
ENSAMXG00000010922,1197,701,0.585630744
ENSAMXG00000010923,690,421,0.610144928
ENSAMXG00000010924,4131,2052,0.496732026
ENSAMXG00000010925,483,248,0.513457557
ENSAMXG00000010926,576,285,0.494791667
ENSAMXG00000010927,354,162,0.457627119
ENSAMXG00000010928,1581,842,0.53257432
ENSAMXG00000010929,1317,711,0.539863326
ENSAMXG00000010930,3210,1412,0.439875389
ENSAMXG00000010931,1392,876,0.629310345
ENSAMXG00000010932,4098,1861,0.454123963
ENSAMXG00000010933,954,442,0.463312369
ENSAMXG00000010934,3981,1969,0.494599347
ENSAMXG00000010935,690,389,0.563768116
ENSAMXG00000010936,11166,5770,0.516747268
ENSAMXG00000010937,1425,796,0.558596491
ENSAMXG00000010938,3171,1390,0.438347524
ENSAMXG00000010939,987,560,0.567375887
ENSAMXG00000010940,672,325,0.483630952
ENSAMXG00000010941,1620,966,0.596296296
ENSAMXG00000010942,981,506,0.515800204
ENSAMXG00000010943,1620,704,0.434567901
ENSAMXG00000010944,1104,494,0.447463768
ENSAMXG00000010945,7146,3695,0.517072488
ENSAMXG00000010946,2127,1056,0.496473907
ENSAMXG00000010947,453,224,0.494481236
ENSAMXG00000010948,1950,1015,0.520512821
ENSAMXG00000010949,1542,877,0.568741894
ENSAMXG00000010950,1212,781,0.644389439
ENSAMXG00000010951,1062,497,0.467984934
ENSAMXG00000010952,1266,787,0.62164297
ENSAMXG00000010953,768,311,0.404947917
ENSAMXG00000010954,19302,8751,0.453372707
ENSAMXG00000010955,720,389,0.540277778
ENSAMXG00000010956,1677,849,0.506261181
ENSAMXG00000010957,4617,2313,0.500974659
ENSAMXG00000010958,1350,665,0.492592593
ENSAMXG00000010959,1407,723,0.513859275
ENSAMXG00000010960,789,459,0.581749049
ENSAMXG00000010961,2337,1187,0.507916132
ENSAMXG00000010962,3042,1430,0.47008547
ENSAMXG00000010963,1152,759,0.658854167
ENSAMXG00000010964,1266,713,0.563191153
ENSAMXG00000010965,327,142,0.434250765
ENSAMXG00000010966,1341,646,0.481730052
ENSAMXG00000010967,1770,1007,0.568926554
ENSAMXG00000010968,1347,748,0.555308092
ENSAMXG00000010969,615,320,0.520325203
ENSAMXG00000010970,2718,1501,0.552244297
ENSAMXG00000010971,1491,732,0.490945674
ENSAMXG00000010972,2394,1104,0.461152882
ENSAMXG00000010973,552,281,0.509057971
ENSAMXG00000010974,1569,762,0.485659656
ENSAMXG00000010975,573,304,0.530541012
ENSAMXG00000010976,1494,786,0.526104418
ENSAMXG00000010977,489,245,0.501022495
ENSAMXG00000010978,1824,901,0.493969298
ENSAMXG00000010979,3654,1886,0.516146689
ENSAMXG00000010980,984,491,0.49898374
ENSAMXG00000010981,894,386,0.431767338
ENSAMXG00000010982,534,267,0.5
ENSAMXG00000010983,1521,776,0.510190664
ENSAMXG00000010984,1506,761,0.505312085
ENSAMXG00000010985,1467,775,0.528289025
ENSAMXG00000010986,1290,763,0.591472868
ENSAMXG00000010987,1509,764,0.50629556
ENSAMXG00000010988,1362,711,0.522026432
ENSAMXG00000010989,963,454,0.471443406
ENSAMXG00000010990,918,425,0.462962963
ENSAMXG00000010991,1149,621,0.540469974
ENSAMXG00000010992,1395,754,0.540501792
ENSAMXG00000010993,1593,779,0.489014438
ENSAMXG00000010994,1419,724,0.510218464
ENSAMXG00000010995,4089,1948,0.476400098
ENSAMXG00000010996,1218,534,0.438423645
ENSAMXG00000010997,1845,996,0.539837398
ENSAMXG00000010998,696,419,0.602011494
ENSAMXG00000010999,1341,661,0.492915735
ENSAMXG00000011000,1365,681,0.498901099
ENSAMXG00000011001,690,326,0.472463768
ENSAMXG00000011002,4752,2382,0.501262626
ENSAMXG00000011003,630,332,0.526984127
ENSAMXG00000011004,1275,629,0.493333333
ENSAMXG00000011005,1374,713,0.518922853
ENSAMXG00000011006,2082,1014,0.4870317
ENSAMXG00000011007,7374,3465,0.469894223
ENSAMXG00000011008,1920,1031,0.536979167
ENSAMXG00000011009,1419,784,0.552501762
ENSAMXG00000011010,1068,589,0.551498127
