gene_id,gene_length,GC_length,GC_prop,mean,median,longest_isoform,merged,exon_number,SSR,HPR
ENSAMXG00000010499,1185,565,0.476793249,5517,5517,5517,5517,11,1,0
ENSAMXG00000010500,1008,502,0.498015873,1178,1178,1178,1178,8,1,1
ENSAMXG00000010501,633,325,0.51342812,728,728,728,728,5,1,1
ENSAMXG00000010502,627,292,0.465709729,1113,1113,1113,1113,9,0,0
ENSAMXG00000010503,414,204,0.492753623,4757,4757,4757,4757,3,1,1
ENSAMXG00000010504,1599,835,0.522201376,5306,5306,5306,5306,10,1,0
ENSAMXG00000010505,2616,1298,0.49617737,2682,2682,2682,2682,18,1,1
ENSAMXG00000010506,1125,619,0.550222222,5500,5500,5500,5500,7,1,0
ENSAMXG00000010507,5382,2899,0.538647343,5382,5382,5382,5382,49,1,1
ENSAMXG00000010508,1395,730,0.523297491,1395,1395,1395,1395,8,1,0
ENSAMXG00000010509,1068,559,0.52340824,2149,2149,2149,2149,5,0,1
ENSAMXG00000010510,4557,2630,0.577134079,8092,8092,8092,8092,20,1,1
ENSAMXG00000010511,1671,891,0.533213645,1988,1988,1988,1988,15,1,0
ENSAMXG00000010512,10275,4606,0.448272506,11997,11997,11997,11997,8,1,0
ENSAMXG00000010513,4803,2462,0.512596294,5647,5647,5647,5647,30,1,0
ENSAMXG00000010514,1017,552,0.542772861,1017,1017,1017,1017,2,0,1
ENSAMXG00000010515,4350,1944,0.446896552,5403,4432,6404,6925,40,1,0
ENSAMXG00000010516,756,361,0.477513228,756,756,756,756,2,1,1
ENSAMXG00000010517,2382,1066,0.44752309,3143,3143,3143,3143,16,1,1
ENSAMXG00000010518,639,310,0.48513302,1105,1105,1105,1105,2,0,0
ENSAMXG00000010519,2634,1331,0.50531511,3540,3540,3540,3540,22,1,1
ENSAMXG00000010520,4041,2318,0.573620391,4041,4041,4041,4041,63,1,0
ENSAMXG00000010521,2748,1399,0.509097525,2836,2836,2836,2836,14,1,1
ENSAMXG00000010522,1560,808,0.517948718,4877,4877,4877,4877,9,1,0
ENSAMXG00000010523,2175,1149,0.528275862,3575,3575,3575,3575,17,1,1
ENSAMXG00000010524,1116,534,0.478494624,1239,1239,1239,1239,13,1,1
ENSAMXG00000010525,660,328,0.496969697,1101,1101,1101,1101,10,1,1
ENSAMXG00000010526,3552,1781,0.501407658,5530,5530,5530,5530,9,1,1
ENSAMXG00000010527,3618,2097,0.57960199,4071,4071,4071,4071,28,1,0
ENSAMXG00000010528,7506,4035,0.537569944,7477,7509,7509,7509,56,0,0
ENSAMXG00000010529,1923,948,0.492979719,2668,2668,2668,2668,14,1,0
ENSAMXG00000010530,4881,2863,0.586560131,5120,5120,5120,5120,11,1,0
ENSAMXG00000010531,7701,4242,0.550837554,9549,9549,9549,9549,59,1,1
ENSAMXG00000010532,780,386,0.494871795,780,780,780,780,5,1,0
ENSAMXG00000010533,684,343,0.501461988,879,879,879,879,7,1,0
ENSAMXG00000010534,2409,1164,0.483188045,2692,2692,2692,2692,9,1,0
ENSAMXG00000010535,1422,749,0.526722925,3622,3622,3622,3622,14,1,1
ENSAMXG00000010536,6441,3281,0.509392951,6782,6782,6782,6782,52,1,0
ENSAMXG00000010537,525,249,0.474285714,936,936,936,936,6,0,1
ENSAMXG00000010538,858,425,0.495337995,1725,1725,1725,1725,11,1,1
ENSAMXG00000010539,684,302,0.441520468,812,812,812,812,4,1,0
ENSAMXG00000010540,1827,1033,0.565407772,4411,4411,4411,4411,11,1,1
ENSAMXG00000010541,1368,765,0.559210526,2323,2323,2323,2323,9,1,0
ENSAMXG00000010542,1377,668,0.485112564,1377,1377,1377,1377,7,1,1
ENSAMXG00000010543,2529,1363,0.538948201,4563,4563,4563,4563,18,1,1
ENSAMXG00000010544,846,410,0.48463357,1741,1741,1741,1741,7,1,1
ENSAMXG00000010545,3321,1897,0.57121349,3321,3321,3321,3321,30,1,0
ENSAMXG00000010546,291,154,0.529209622,355,355,355,355,3,1,0
ENSAMXG00000010547,1416,702,0.495762712,5150,5150,5150,5150,10,1,0
ENSAMXG00000010548,1518,760,0.500658762,1811,1811,1811,1811,14,1,1
ENSAMXG00000010549,1554,722,0.464607465,1579,1579,1579,1579,14,1,1
ENSAMXG00000010550,738,409,0.554200542,858,858,858,858,8,1,1
ENSAMXG00000010551,2403,1253,0.521431544,5167,5167,5167,5167,5,1,1
ENSAMXG00000010552,1521,765,0.50295858,5544,5544,5544,5544,14,1,0
ENSAMXG00000010553,1608,824,0.512437811,2209,2209,2209,2209,12,1,0
ENSAMXG00000010554,2004,1115,0.556387226,5685,5685,5685,5685,14,1,0
ENSAMXG00000010555,2469,1261,0.51073309,3061,3061,3061,3061,24,1,1
ENSAMXG00000010556,1689,874,0.517465956,1689,1689,1689,1689,10,1,0
ENSAMXG00000010557,2703,1554,0.574916759,2703,2703,2703,2703,7,1,1
ENSAMXG00000010558,810,424,0.52345679,3255,3255,3255,3255,10,1,0
ENSAMXG00000010559,639,303,0.474178404,3303,3303,3303,3303,6,1,0
ENSAMXG00000010560,1440,792,0.55,2953,2953,2953,2953,3,1,1
ENSAMXG00000010561,2790,1693,0.606810036,2790,2790,2790,2790,15,1,0
ENSAMXG00000010562,1215,605,0.497942387,2427,2427,2427,2427,11,1,0
ENSAMXG00000010563,843,443,0.525504152,1627,1627,1627,1627,17,1,1
ENSAMXG00000010564,3882,2061,0.530911901,5995,5995,5995,5995,27,1,1
ENSAMXG00000010565,4305,1922,0.446457607,4471,4471,4471,4471,35,1,0
ENSAMXG00000010566,429,244,0.568764569,3820,3820,3820,3820,3,1,1
ENSAMXG00000010567,315,165,0.523809524,933,933,933,933,2,1,0
ENSAMXG00000010568,3273,1632,0.498625115,3273,3273,3273,3273,19,1,1
ENSAMXG00000010569,2343,1080,0.460947503,2344,2344,2344,2344,17,1,0
ENSAMXG00000010570,2532,1455,0.57464455,2749,2749,2749,2749,15,1,1
ENSAMXG00000010571,1275,638,0.500392157,1275,1275,1275,1275,3,1,0
ENSAMXG00000010572,1764,907,0.514172336,6509,6509,6509,6509,15,1,0
ENSAMXG00000010573,1812,955,0.527041943,2378,2378,2378,2378,20,1,1
ENSAMXG00000010574,711,342,0.481012658,711,711,711,711,6,1,1
ENSAMXG00000010575,972,501,0.515432099,2245,2245,2245,2245,11,1,0
ENSAMXG00000010576,414,211,0.509661836,3689,3689,3689,3689,5,1,0
ENSAMXG00000010577,2910,1590,0.546391753,7752,7752,7752,7752,24,1,0
ENSAMXG00000010578,1572,892,0.567430025,4157,4157,4157,4157,6,1,0
ENSAMXG00000010579,2571,1415,0.550369506,5321,5321,5321,5321,14,1,1
ENSAMXG00000010580,285,124,0.435087719,428,428,428,428,2,1,1
ENSAMXG00000010581,423,220,0.520094563,3067,3067,3067,3067,5,0,0
ENSAMXG00000010582,531,272,0.512241055,2616,2616,2616,2616,4,1,1
ENSAMXG00000010583,300,137,0.456666667,2160,2160,2160,2160,4,1,1
ENSAMXG00000010584,1098,591,0.538251366,1163,1163,1163,1163,11,1,1
ENSAMXG00000010585,732,419,0.572404372,732,732,732,732,3,1,1
ENSAMXG00000010586,303,167,0.551155116,931,931,931,931,2,1,1
ENSAMXG00000010587,3492,1801,0.515750286,7344,7344,7344,7344,27,1,0
ENSAMXG00000010588,2487,1321,0.531162043,3685,3685,3685,3685,19,1,1
ENSAMXG00000010589,1746,792,0.453608247,2559,2559,2559,2559,10,1,1
ENSAMXG00000010590,903,503,0.557032115,1768,1768,1768,1768,6,0,1
ENSAMXG00000010591,1647,781,0.474195507,2431,2431,2431,2431,10,1,0
ENSAMXG00000010592,2568,1322,0.514797508,7150,7150,7150,7150,20,1,1
ENSAMXG00000010593,1053,485,0.460588794,1751,1751,1751,1751,7,1,0
ENSAMXG00000010594,579,307,0.530224525,5938,5938,5938,5938,6,1,1
ENSAMXG00000010595,933,473,0.506966774,2901,2901,2901,2901,9,1,1
ENSAMXG00000010596,1077,497,0.461467038,1077,1077,1077,1077,12,1,0
ENSAMXG00000010597,2142,1008,0.470588235,2142,2142,2142,2142,25,1,1
ENSAMXG00000010598,4107,2147,0.522766009,4271,4271,4271,4271,29,1,0
ENSAMXG00000010599,876,503,0.574200913,959,959,959,959,7,0,0
ENSAMXG00000010600,381,189,0.496062992,1454,1454,1454,1454,4,1,0
ENSAMXG00000010601,1890,978,0.517460317,2310,2310,2310,2310,18,0,0
ENSAMXG00000010602,1104,569,0.515398551,1104,1104,1104,1104,3,1,1
ENSAMXG00000010603,2043,1063,0.520313265,2204,2204,2204,2204,23,1,0
ENSAMXG00000010604,1206,657,0.544776119,2723,2723,2723,2723,11,1,1
ENSAMXG00000010605,681,373,0.547723935,984,984,984,984,6,1,1
ENSAMXG00000010606,2607,1440,0.552359033,7538,7538,7538,7538,19,1,1
ENSAMXG00000010607,483,272,0.563146998,610,610,610,610,4,1,0
ENSAMXG00000010608,4248,2366,0.556967985,5769,5769,5769,5769,35,1,1
ENSAMXG00000010609,3354,1637,0.488073942,4939,4907,4973,4982,19,1,1
ENSAMXG00000010610,5268,2614,0.496203493,6919,6919,6919,6919,22,1,1
ENSAMXG00000010611,1176,553,0.470238095,5246,5246,5246,5246,10,1,0
ENSAMXG00000010612,963,517,0.536863967,4886,4886,4886,4886,9,1,0
ENSAMXG00000010613,1530,751,0.490849673,5406,5406,5406,5406,16,1,0
ENSAMXG00000010614,6060,3141,0.518316832,8440,8440,8440,8440,41,1,1
ENSAMXG00000010615,1392,832,0.597701149,1392,1392,1392,1392,5,1,1
ENSAMXG00000010616,903,447,0.495016611,1116,1116,1116,1116,11,1,1
ENSAMXG00000010617,1557,817,0.524727039,2607,2607,2607,2607,10,1,1
ENSAMXG00000010618,720,376,0.522222222,5292,5292,5292,5292,6,1,0
ENSAMXG00000010619,957,516,0.539184953,3558,3558,3558,3558,7,1,1
ENSAMXG00000010620,258,127,0.492248062,411,411,411,411,4,1,1
ENSAMXG00000010621,3330,1835,0.551051051,4692,4692,4692,4692,8,1,0
ENSAMXG00000010622,243,122,0.502057613,243,243,243,243,3,1,0
ENSAMXG00000010623,2838,1555,0.547921071,3261,3261,3261,3261,25,1,0
ENSAMXG00000010624,261,132,0.505747126,1142,1142,1142,1142,3,1,1
ENSAMXG00000010625,2823,1632,0.578108395,6234,6234,6234,6234,15,1,1
ENSAMXG00000010626,2574,1352,0.525252525,2694,2694,2694,2694,30,1,1
ENSAMXG00000010627,621,323,0.520128824,1424,1424,1424,1424,5,1,0
ENSAMXG00000010628,2343,1345,0.574050363,2533,2533,2533,2533,15,1,0
ENSAMXG00000010629,462,218,0.471861472,877,877,877,877,2,1,1
ENSAMXG00000010630,1413,680,0.481245577,1431,1431,1431,1431,19,1,1
ENSAMXG00000010631,1761,851,0.483248154,2290,2290,2290,2290,17,1,0
ENSAMXG00000010632,372,199,0.534946237,372,372,372,372,4,1,0
ENSAMXG00000010633,984,538,0.546747967,984,984,984,984,10,1,1
ENSAMXG00000010634,1134,614,0.541446208,1993,1993,1993,1993,4,1,0
ENSAMXG00000010635,1470,785,0.534013605,1625,1625,1625,1625,11,1,1
ENSAMXG00000010636,1608,853,0.530472637,3174,3174,3174,3174,7,1,0
ENSAMXG00000010637,2355,1149,0.487898089,3663,3663,3663,3663,17,1,1
ENSAMXG00000010638,1437,780,0.542797495,4212,4212,4212,4212,10,1,0
ENSAMXG00000010639,1341,739,0.551081283,3140,3140,3140,3140,14,1,0
ENSAMXG00000010640,417,201,0.482014388,777,777,777,777,4,0,1
ENSAMXG00000010641,1326,718,0.54147813,1329,1329,1329,1329,10,1,1
ENSAMXG00000010642,1074,562,0.523277467,2153,2153,2153,2153,10,1,1
ENSAMXG00000010643,1269,611,0.481481481,1269,1269,1269,1269,13,1,1
ENSAMXG00000010644,1140,581,0.509649123,4331,4331,4331,4331,11,1,0
ENSAMXG00000010645,579,311,0.537132988,2958,2958,2958,2958,6,1,0
ENSAMXG00000010646,1440,724,0.502777778,4917,4917,4917,4917,3,1,0
ENSAMXG00000010647,957,562,0.587251829,1956,1956,1956,1956,2,1,0
ENSAMXG00000010648,1230,627,0.509756098,5253,5253,5253,5253,9,1,0
ENSAMXG00000010649,906,427,0.471302428,1392,1392,1392,1392,8,1,0
ENSAMXG00000010650,1608,760,0.472636816,1844,1844,1844,1844,14,1,0
ENSAMXG00000010651,1800,904,0.502222222,5167,5167,5167,5167,16,1,0
ENSAMXG00000010652,1293,691,0.534416087,2332,2332,2332,2332,2,1,1
ENSAMXG00000010653,453,203,0.44812362,2852,2852,2852,2852,5,1,0
ENSAMXG00000010654,2820,1325,0.469858156,3253,3253,3253,3253,30,1,0
ENSAMXG00000010655,912,417,0.457236842,1628,1628,1628,1628,10,1,1
ENSAMXG00000010656,363,163,0.449035813,2718,2718,2718,2718,6,1,0
ENSAMXG00000010657,2019,941,0.466072313,2155,2155,2155,2155,11,1,1
ENSAMXG00000010658,1449,744,0.513457557,6133,6133,6133,6133,13,1,1
ENSAMXG00000010659,2448,1275,0.520833333,5996,5996,5996,5996,23,1,0
ENSAMXG00000010660,2202,1209,0.549046322,7730,7730,7730,7730,13,1,0
ENSAMXG00000010661,1737,874,0.503166379,6490,6490,6490,6490,12,1,1
ENSAMXG00000010662,1200,624,0.52,4933,4933,4933,4933,10,1,1
ENSAMXG00000010663,813,357,0.439114391,1027,1027,1027,1027,9,1,1
ENSAMXG00000010664,2187,1071,0.489711934,2524,2524,2524,2524,16,1,1
ENSAMXG00000010665,2529,1534,0.606563859,7876,7876,7876,7876,12,1,0
ENSAMXG00000010666,1512,793,0.524470899,1924,1924,1924,1924,4,1,0
ENSAMXG00000010667,2160,1117,0.51712963,2896,2896,2896,2896,14,1,1
ENSAMXG00000010668,780,399,0.511538462,780,780,780,780,8,1,1
ENSAMXG00000010669,1818,876,0.481848185,1818,1818,1818,1818,15,1,1
ENSAMXG00000010670,1329,677,0.509405568,3109,3109,3109,3109,13,0,1
ENSAMXG00000010671,1206,542,0.449419569,4377,4377,4377,4377,11,0,0
ENSAMXG00000010672,2724,1326,0.486784141,3192,3192,3192,3192,20,0,1
ENSAMXG00000010673,2589,1214,0.468906914,3652,3652,3652,3652,26,1,1
ENSAMXG00000010674,1617,838,0.518243661,1966,1954,1981,1981,7,1,1
ENSAMXG00000010675,1845,994,0.538753388,2575,2575,2575,2575,15,1,1
ENSAMXG00000010676,4485,2374,0.529319955,5266,5266,5266,5266,28,1,1
ENSAMXG00000010677,2145,994,0.463403263,2145,2145,2145,2145,19,0,1
ENSAMXG00000010678,4890,2453,0.501635992,7041,7041,7041,7041,18,1,1
ENSAMXG00000010679,2097,1107,0.527896996,6338,6338,6338,6338,4,1,1
ENSAMXG00000010680,1206,669,0.554726368,6100,6100,6100,6100,8,0,1
ENSAMXG00000010681,2169,954,0.439834025,2543,2543,2543,2543,17,1,1
ENSAMXG00000010682,3807,1698,0.446020489,6643,6643,6643,6643,28,1,0
ENSAMXG00000010683,3450,2011,0.582898551,4566,4566,4566,4566,23,1,1
ENSAMXG00000010684,3867,1983,0.512800621,4129,4129,4129,4129,38,1,1
ENSAMXG00000010685,3435,1600,0.465793304,3435,3435,3435,3435,21,0,0
ENSAMXG00000010686,282,136,0.482269504,1298,1298,1298,1298,2,1,0
ENSAMXG00000010687,1062,658,0.619585687,1519,1519,1519,1519,5,1,1
ENSAMXG00000010688,402,224,0.55721393,1143,1143,1143,1143,3,1,1
ENSAMXG00000010689,474,236,0.497890295,1005,1005,1005,1005,3,1,1
ENSAMXG00000010690,813,394,0.484624846,1567,1567,1567,1567,8,1,1
ENSAMXG00000010691,387,193,0.49870801,568,568,568,568,2,1,1
ENSAMXG00000010692,834,490,0.587529976,834,834,834,834,2,1,1
ENSAMXG00000010693,1320,607,0.459848485,1320,1320,1320,1320,5,1,1
ENSAMXG00000010694,3015,1490,0.494195688,4825,4825,4825,4825,19,1,0
ENSAMXG00000010695,507,242,0.477317554,2228,2228,2228,2228,5,1,0
ENSAMXG00000010696,516,253,0.490310078,1096,1096,1096,1096,3,1,1
ENSAMXG00000010697,540,293,0.542592593,1649,1649,1649,1649,2,1,0
ENSAMXG00000010698,897,397,0.442586399,897,897,897,897,6,1,1
ENSAMXG00000010699,2028,1136,0.560157791,2028,2028,2028,2028,2,0,0
ENSAMXG00000010700,270,127,0.47037037,827,827,827,827,2,1,1
ENSAMXG00000010701,1275,571,0.447843137,1275,1275,1275,1275,5,1,0
ENSAMXG00000010702,480,210,0.4375,480,480,480,480,4,1,0
ENSAMXG00000010703,1923,1159,0.602704108,2715,2715,2715,2715,12,1,1
ENSAMXG00000010704,705,318,0.45106383,760,760,760,760,7,1,1
ENSAMXG00000010705,1440,807,0.560416667,1592,1592,1592,1592,8,1,1
ENSAMXG00000010706,264,140,0.53030303,1639,1639,1639,1639,2,1,1
ENSAMXG00000010707,3384,1477,0.436465721,3384,3384,3384,3384,12,1,0
ENSAMXG00000010708,1314,562,0.427701674,1467,1467,1467,1467,12,1,0
ENSAMXG00000010709,1398,667,0.477110157,1398,1398,1398,1398,2,1,0
ENSAMXG00000010710,1125,564,0.501333333,1508,1508,1508,1508,9,1,0
ENSAMXG00000010711,1893,856,0.452192287,1893,1893,1893,1893,13,1,1
ENSAMXG00000010712,711,435,0.611814346,1185,1185,1185,1185,3,1,0
ENSAMXG00000010713,654,355,0.542813456,654,654,654,654,2,0,0
ENSAMXG00000010714,1368,816,0.596491228,2047,2047,2047,2047,8,1,0
ENSAMXG00000010715,1329,673,0.506395786,1807,1807,1807,1807,15,1,0
ENSAMXG00000010716,2748,1458,0.530567686,3250,3250,3250,3250,33,1,1
ENSAMXG00000010717,525,218,0.415238095,1222,1222,1222,1222,4,0,0
ENSAMXG00000010718,621,304,0.489533011,710,710,710,710,6,1,0
ENSAMXG00000010719,750,391,0.521333333,1026,1026,1026,1026,4,1,1
ENSAMXG00000010720,2619,1422,0.542955326,3617,3617,3617,3617,14,1,0
ENSAMXG00000010721,294,147,0.5,1608,1608,1608,1608,3,1,1
ENSAMXG00000010722,1197,643,0.537176274,5697,5697,5697,5697,14,1,0
ENSAMXG00000010723,552,290,0.525362319,1207,1207,1207,1207,4,1,1
ENSAMXG00000010724,1209,695,0.574855252,2990,2990,2990,2990,4,1,1
ENSAMXG00000010725,12231,6999,0.572234486,12231,12231,12231,12231,46,1,1
ENSAMXG00000010726,1056,447,0.423295455,1145,1145,1145,1145,15,1,0
ENSAMXG00000010727,1413,721,0.510261854,1625,1625,1625,1625,12,1,0
ENSAMXG00000010728,1440,749,0.520138889,1573,1573,1573,1573,16,1,1
ENSAMXG00000010729,282,168,0.595744681,1071,1071,1071,1071,2,1,0
ENSAMXG00000010730,2985,1713,0.573869347,5018,5018,5018,5018,12,1,0
ENSAMXG00000010731,2316,1242,0.53626943,3292,3292,3292,3292,18,1,0
ENSAMXG00000010732,1221,699,0.572481572,1483,1483,1483,1483,7,1,1
ENSAMXG00000010733,1461,740,0.506502396,1461,1461,1461,1461,13,1,0
ENSAMXG00000010734,570,277,0.485964912,1428,1428,1428,1428,5,1,0
ENSAMXG00000010735,693,364,0.525252525,693,693,693,693,3,1,1
ENSAMXG00000010736,2031,1199,0.590349581,3183,3183,3183,3183,12,1,0
ENSAMXG00000010737,1338,745,0.556801196,1338,1338,1338,1338,10,0,0
ENSAMXG00000010738,558,287,0.514336918,2279,2279,2279,2279,5,1,1
ENSAMXG00000010739,3657,1729,0.472791906,5299,5299,5299,5299,22,1,1
ENSAMXG00000010740,1503,749,0.49833666,1643,1643,1643,1643,9,1,0
ENSAMXG00000010741,1053,570,0.541310541,1347,1347,1347,1347,2,1,1
ENSAMXG00000010742,975,502,0.514871795,1547,1547,1547,1547,6,0,1
ENSAMXG00000010743,1473,820,0.556687033,2553,2553,2553,2553,10,1,1
ENSAMXG00000010744,2532,1383,0.546208531,2537,2537,2537,2537,19,1,1
ENSAMXG00000010745,420,224,0.533333333,1560,1560,1560,1560,4,1,0
ENSAMXG00000010746,507,255,0.50295858,2425,2425,2425,2425,7,1,1
ENSAMXG00000010747,1179,474,0.402035623,1778,1778,1778,1778,5,1,1
ENSAMXG00000010748,1794,996,0.555183946,1943,1943,1943,1943,7,1,0
ENSAMXG00000010749,1359,715,0.526122149,4226,4226,4226,4226,13,1,0
ENSAMXG00000010750,969,465,0.479876161,1031,1031,1031,1031,6,1,0
ENSAMXG00000010751,537,242,0.450651769,1223,1223,1223,1223,3,1,0
ENSAMXG00000010752,708,444,0.627118644,788,788,788,788,3,1,0
ENSAMXG00000010753,474,213,0.449367089,615,615,615,615,6,0,0
ENSAMXG00000010754,924,553,0.598484848,1583,1583,1583,1583,4,1,0
ENSAMXG00000010755,303,149,0.491749175,1769,1769,1769,1769,2,1,1
ENSAMXG00000010756,594,251,0.422558923,1206,1206,1206,1206,5,1,1
ENSAMXG00000010757,1212,593,0.489273927,1763,1763,1763,1763,9,1,0
ENSAMXG00000010758,348,174,0.5,521,521,521,521,3,1,1
ENSAMXG00000010759,273,149,0.545787546,653,653,653,653,4,1,1
ENSAMXG00000010760,1872,1122,0.599358974,3861,3861,3861,3861,6,1,0
ENSAMXG00000010761,405,216,0.533333333,702,702,702,702,4,1,1
ENSAMXG00000010762,561,281,0.500891266,722,722,722,722,6,1,1
ENSAMXG00000010763,501,252,0.502994012,2425,2425,2425,2425,4,1,1
ENSAMXG00000010764,8514,4061,0.476979093,12145,12145,12145,12145,14,1,1
ENSAMXG00000010765,258,133,0.515503876,1696,1696,1696,1696,2,1,1
ENSAMXG00000010766,936,542,0.579059829,4558,4558,4558,4558,7,1,0
ENSAMXG00000010767,3531,1838,0.520532427,6521,6521,6521,6521,26,0,0
ENSAMXG00000010768,582,278,0.47766323,897,897,897,897,7,1,1
ENSAMXG00000010769,2073,1049,0.506029908,2911,2911,2911,2911,12,1,0
ENSAMXG00000010770,1578,830,0.525982256,2097,2097,2097,2097,12,1,1
ENSAMXG00000010771,1467,861,0.586912065,1656,1656,1656,1656,5,1,1
ENSAMXG00000010772,819,395,0.482295482,1648,1648,1648,1648,8,1,0
ENSAMXG00000010773,618,314,0.508090615,1090,1090,1090,1090,3,1,1
ENSAMXG00000010774,909,493,0.542354235,2012,2012,2012,2012,6,0,1
ENSAMXG00000010775,2127,1156,0.543488481,2127,2127,2127,2127,12,1,1
ENSAMXG00000010776,3945,1973,0.500126743,4049,4049,4049,4049,36,1,1
ENSAMXG00000010777,1005,498,0.495522388,1425,1425,1425,1425,8,1,0
ENSAMXG00000010778,477,257,0.538784067,1391,1391,1391,1391,2,1,1
ENSAMXG00000010779,750,434,0.578666667,4266,4266,4266,4266,6,1,0
ENSAMXG00000010780,780,425,0.544871795,951,951,951,951,6,1,1
ENSAMXG00000010781,858,541,0.630536131,2290,2290,2290,2290,4,1,0
ENSAMXG00000010782,4434,2300,0.51871899,4434,4434,4434,4434,22,1,1
ENSAMXG00000010783,4434,2078,0.468651331,4940,4940,4940,4940,30,1,1
ENSAMXG00000010784,930,453,0.487096774,2276,2276,2276,2276,7,1,1
ENSAMXG00000010785,3438,2014,0.585805701,4719,4719,4719,4719,22,1,1
ENSAMXG00000010786,261,143,0.54789272,696,696,696,696,4,1,0
ENSAMXG00000010787,2436,1328,0.545155993,3574,3574,3574,3574,17,0,0
ENSAMXG00000010788,546,315,0.576923077,1300,1300,1300,1300,4,1,0
ENSAMXG00000010789,693,372,0.536796537,853,853,853,853,4,1,1
ENSAMXG00000010790,3375,1676,0.496592593,4821,4821,4904,4910,24,1,1
ENSAMXG00000010791,234,158,0.675213675,395,395,395,395,2,1,1
ENSAMXG00000010792,750,424,0.565333333,1335,1335,1335,1335,5,1,0
ENSAMXG00000010793,795,496,0.623899371,1644,1644,1644,1644,3,1,1
ENSAMXG00000010794,2601,1131,0.434832757,2601,2601,2601,2601,9,1,1
ENSAMXG00000010795,1530,913,0.596732026,4470,4470,4470,4470,7,1,0
ENSAMXG00000010796,1677,904,0.539057841,3562,3562,3562,3562,7,1,1
ENSAMXG00000010797,1212,696,0.574257426,2227,2227,2227,2227,4,1,1
ENSAMXG00000010798,2670,1276,0.477902622,3256,3256,3256,3256,21,1,1
ENSAMXG00000010799,786,435,0.553435115,786,786,786,786,7,1,0
ENSAMXG00000010800,1695,959,0.565781711,3286,3286,3286,3286,11,1,0
ENSAMXG00000010801,1320,730,0.553030303,1320,1320,1320,1320,9,1,1
ENSAMXG00000010802,1572,790,0.502544529,3492,3492,3492,3492,21,1,1
ENSAMXG00000010803,1608,826,0.513681592,1771,1771,1771,1771,14,1,1
ENSAMXG00000010804,1383,720,0.520607375,6379,6379,6379,6379,10,1,1
ENSAMXG00000010805,1968,907,0.460873984,1968,1968,1968,1968,3,1,1
ENSAMXG00000010806,2568,1329,0.517523364,2679,2679,2679,2679,24,1,0
ENSAMXG00000010807,2133,1248,0.585091421,4577,4577,4577,4577,13,1,1
ENSAMXG00000010808,2415,1304,0.539958592,3623,3623,3623,3623,15,1,1
ENSAMXG00000010809,801,427,0.533083645,1713,1713,1713,1713,8,1,0
ENSAMXG00000010810,531,295,0.555555556,4239,4239,4239,4239,6,1,1
ENSAMXG00000010811,798,483,0.605263158,1777,1777,1777,1777,2,1,1
ENSAMXG00000010812,1059,470,0.44381492,1497,1497,1497,1497,5,1,0
ENSAMXG00000010813,1035,536,0.517874396,2342,2342,2342,2342,3,1,1
ENSAMXG00000010814,1362,784,0.575624082,6244,6244,6244,6244,5,1,1
ENSAMXG00000010815,948,398,0.419831224,996,996,996,996,2,1,1
ENSAMXG00000010816,633,329,0.519747235,1227,1227,1227,1227,8,1,0
ENSAMXG00000010817,855,482,0.56374269,3335,3335,3335,3335,5,1,1
ENSAMXG00000010818,1146,705,0.615183246,2632,2632,2666,2706,6,1,1
ENSAMXG00000010819,492,234,0.475609756,1835,1835,1835,1835,7,1,0
ENSAMXG00000010820,2583,1295,0.501355014,2842,2842,2842,2842,27,1,1
ENSAMXG00000010821,942,509,0.540339703,4390,4390,4390,4390,8,1,0
ENSAMXG00000010822,882,358,0.405895692,1526,1526,1526,1526,3,1,0
ENSAMXG00000010823,423,282,0.666666667,786,786,786,786,2,1,0
ENSAMXG00000010824,1857,867,0.466882068,2080,2080,2080,2080,7,1,1
ENSAMXG00000010825,1677,897,0.534883721,2423,2423,2423,2423,12,1,1
ENSAMXG00000010826,1269,749,0.590228526,3612,3612,3612,3612,4,1,0
ENSAMXG00000010827,1275,794,0.622745098,3893,3893,3893,3893,5,1,0
ENSAMXG00000010828,552,298,0.539855072,905,905,1110,1539,7,1,1
ENSAMXG00000010829,708,395,0.557909605,708,708,708,708,5,0,1
ENSAMXG00000010830,1956,1090,0.557259714,2429,2429,2429,2429,8,1,0
ENSAMXG00000010831,2742,1350,0.492341357,3574,3574,3574,3574,10,1,0
ENSAMXG00000010832,426,210,0.492957746,653,653,653,653,3,1,0
ENSAMXG00000010833,1437,776,0.540013918,4576,4576,4576,4576,12,1,1
ENSAMXG00000010834,2805,1410,0.502673797,2805,2805,2805,2805,19,1,1
ENSAMXG00000010835,1485,823,0.554208754,1654,1654,1654,1654,11,1,0
ENSAMXG00000010836,1692,818,0.483451537,1692,1692,1692,1692,11,1,1
ENSAMXG00000010837,438,247,0.563926941,2587,2587,2587,2587,3,1,1
ENSAMXG00000010838,741,368,0.496626181,890,890,890,890,6,1,1
