gene_id,mean,median,longest_isoform,merged
ENSAMXG00000016420,755,755,755,755
ENSAMXG00000016421,792,792,792,792
ENSAMXG00000016422,6848,6848,6848,6848
ENSAMXG00000016423,2028,2028,2028,2028
ENSAMXG00000016424,4647,4647,4647,4647
ENSAMXG00000016425,2449,2449,2449,2449
ENSAMXG00000016426,690,690,690,690
ENSAMXG00000016427,1287,1287,1287,1287
ENSAMXG00000016428,5208,5208,5208,5208
ENSAMXG00000016429,2294,2294,2294,2294
ENSAMXG00000016430,2359,2359,2359,2359
ENSAMXG00000016431,10637,10637,10637,10637
ENSAMXG00000016432,7624,7624,7624,7624
ENSAMXG00000016433,4279,4329,4329,4474
ENSAMXG00000016434,546,546,546,546
ENSAMXG00000016435,1596,1596,1596,1596
ENSAMXG00000016436,2197,1752,2692,2692
ENSAMXG00000016437,794,794,861,1176
ENSAMXG00000016438,2747,2747,2747,2747
ENSAMXG00000016439,1434,1434,1434,1434
ENSAMXG00000016440,3548,3548,3548,3548
ENSAMXG00000016441,684,684,684,684
ENSAMXG00000016442,2319,2319,2319,2319
ENSAMXG00000016443,1252,1252,1252,1252
ENSAMXG00000016444,1297,1297,1297,1297
ENSAMXG00000016445,1026,1026,1026,1026
ENSAMXG00000016446,5371,5371,5371,5371
ENSAMXG00000016447,351,351,351,351
ENSAMXG00000016448,3926,3926,3926,3926
ENSAMXG00000016449,1425,1425,1425,1425
ENSAMXG00000016450,3088,3088,3088,3088
ENSAMXG00000016451,699,699,699,699
ENSAMXG00000016452,1379,1379,1379,1379
ENSAMXG00000016453,2278,2278,2278,2278
ENSAMXG00000016454,1748,1748,1748,1748
ENSAMXG00000016455,1618,1618,1618,1618
ENSAMXG00000016456,691,691,691,691
ENSAMXG00000016457,2272,2272,2272,2272
ENSAMXG00000016458,1723,1723,1723,1723
ENSAMXG00000016459,963,963,963,963
ENSAMXG00000016460,6775,6649,6921,6921
ENSAMXG00000016461,2477,2477,2477,2477
ENSAMXG00000016462,927,927,927,927
ENSAMXG00000016463,6474,6474,6474,6474
ENSAMXG00000016464,903,903,903,903
ENSAMXG00000016465,2003,2003,2003,2003
ENSAMXG00000016466,8704,8704,8704,8704
ENSAMXG00000016467,3245,3245,3245,3245
ENSAMXG00000016468,5452,5452,5452,5452
ENSAMXG00000016469,5463,5463,5463,5463
ENSAMXG00000016470,2645,2645,2645,2645
ENSAMXG00000016471,4667,4667,4667,4667
ENSAMXG00000016472,792,792,792,792
ENSAMXG00000016473,456,456,456,456
ENSAMXG00000016474,4352,4352,4352,4352
ENSAMXG00000016475,482,482,482,482
ENSAMXG00000016476,7602,7602,7602,7602
ENSAMXG00000016477,2800,2800,2800,2800
ENSAMXG00000016478,1791,1791,1791,1791
ENSAMXG00000016479,6265,6265,6265,6265
ENSAMXG00000016480,3133,3133,3133,3133
ENSAMXG00000016481,4079,4079,4079,4079
ENSAMXG00000016482,3348,3348,3348,3348
ENSAMXG00000016483,2536,2536,2536,2536
ENSAMXG00000016484,3831,3831,3831,3831
ENSAMXG00000016485,3832,3832,3832,3832
ENSAMXG00000016486,1599,1599,1599,1599
ENSAMXG00000016487,3644,3644,3644,3644
ENSAMXG00000016488,1893,1893,1893,1893
ENSAMXG00000016489,2587,2587,2587,2587
ENSAMXG00000016490,3179,3179,3179,3179
ENSAMXG00000016491,1857,1857,1857,1857
ENSAMXG00000016492,2248,2248,2248,2248
ENSAMXG00000016493,3485,3485,3485,3485
ENSAMXG00000016494,960,960,960,960
ENSAMXG00000016495,5076,5076,5076,5076
ENSAMXG00000016496,3603,3603,3603,3603
ENSAMXG00000016497,2605,2605,2605,2605
ENSAMXG00000016498,2095,2095,2095,2095
ENSAMXG00000016499,1494,1500,1500,1500
ENSAMXG00000016500,387,387,387,387
ENSAMXG00000016501,3565,3565,3565,3565
ENSAMXG00000016502,1614,1614,1614,1614
ENSAMXG00000016503,2194,2194,2194,2194
ENSAMXG00000016504,5847,5847,5847,5847
ENSAMXG00000016505,722,722,722,722
ENSAMXG00000016506,3309,3309,3309,3309
ENSAMXG00000016507,2528,2528,2528,2528
ENSAMXG00000016508,1591,1591,1591,1591
ENSAMXG00000016509,4113,4113,4113,4113
ENSAMXG00000016510,2401,2401,2401,2401
ENSAMXG00000016511,3164,3164,3164,3164
ENSAMXG00000016512,5489,5489,5489,5489
ENSAMXG00000016513,2219,2219,2219,2219
ENSAMXG00000016514,4761,4761,4761,4761
ENSAMXG00000016515,1866,1866,1866,1866
ENSAMXG00000016516,3151,3151,3151,3151
ENSAMXG00000016517,3713,3713,3713,3713
ENSAMXG00000016518,1565,1565,1565,1565
ENSAMXG00000016519,1012,1012,1012,1012
ENSAMXG00000016520,824,824,824,824
ENSAMXG00000016521,3318,3318,3318,3318
ENSAMXG00000016522,4738,4738,4738,4738
ENSAMXG00000016523,1245,1245,1245,1245
ENSAMXG00000016524,3099,3099,3099,3099
ENSAMXG00000016525,2269,2269,2269,2269
ENSAMXG00000016526,1435,1435,1435,1435
ENSAMXG00000016527,351,351,351,351
ENSAMXG00000016528,3829,3829,3829,3829
ENSAMXG00000016529,1974,1974,1974,1974
ENSAMXG00000016530,1461,1461,1461,1461
ENSAMXG00000016531,1630,1630,1630,1630
ENSAMXG00000016532,2195,2195,2195,2195
ENSAMXG00000016533,1938,1938,1938,1938
ENSAMXG00000016534,1819,1819,1819,1819
ENSAMXG00000016535,1599,1599,1599,1599
ENSAMXG00000016536,771,771,771,771
ENSAMXG00000016537,2207,2207,2207,2207
ENSAMXG00000016538,3372,3372,3372,3372
ENSAMXG00000016539,1072,1072,1072,1072
ENSAMXG00000016540,2016,2016,2016,2016
ENSAMXG00000016541,2458,2458,2458,2458
ENSAMXG00000016542,2367,2367,2367,2367
ENSAMXG00000016543,1945,1945,1945,1945
ENSAMXG00000016544,2103,2103,2103,2103
ENSAMXG00000016545,2205,2205,2205,2205
ENSAMXG00000016546,612,612,612,612
ENSAMXG00000016547,2222,2222,2222,2222
ENSAMXG00000016548,561,561,561,561
ENSAMXG00000016549,5839,5839,5839,5839
ENSAMXG00000016550,4706,4706,4706,4706
ENSAMXG00000016551,2073,2073,2073,2073
ENSAMXG00000016552,4879,4879,4879,4879
ENSAMXG00000016553,2343,2343,2343,2343
ENSAMXG00000016554,1198,1198,1198,1198
ENSAMXG00000016555,344,344,344,344
ENSAMXG00000016556,1413,1413,1413,1413
ENSAMXG00000016557,2299,2299,2299,2299
ENSAMXG00000016558,3898,3898,3898,3898
ENSAMXG00000016559,995,995,995,995
ENSAMXG00000016560,1680,1593,1781,1899
ENSAMXG00000016561,2323,2323,2323,2323
ENSAMXG00000016562,2439,2439,2439,2439
ENSAMXG00000016563,1826,1826,1826,1826
ENSAMXG00000016564,691,691,691,691
ENSAMXG00000016565,2346,2346,2346,2346
ENSAMXG00000016566,4261,4261,4261,4261
ENSAMXG00000016567,2996,2996,2996,2996
ENSAMXG00000016568,4407,4407,4407,4407
ENSAMXG00000016569,3152,3152,3152,3152
ENSAMXG00000016570,2906,2906,2906,2906
ENSAMXG00000016571,3738,3738,3738,3738
ENSAMXG00000016572,2460,2460,2460,2460
ENSAMXG00000016573,4265,4265,4265,4265
ENSAMXG00000016574,1605,1605,1605,1605
ENSAMXG00000016575,2619,2619,2619,2619
ENSAMXG00000016576,9633,9633,9633,9633
ENSAMXG00000016577,1571,1571,1571,1571
ENSAMXG00000016578,4698,4698,4698,4698
ENSAMXG00000016579,2457,2457,2457,2457
ENSAMXG00000016580,5395,5395,5395,5395
ENSAMXG00000016581,7695,7695,7695,7695
ENSAMXG00000016582,1190,1190,1190,1190
ENSAMXG00000016583,1357,1357,1357,1357
ENSAMXG00000016584,5538,5538,5538,5538
ENSAMXG00000016585,3414,3414,3414,3414
ENSAMXG00000016586,1442,1442,1442,1442
ENSAMXG00000016587,2406,2406,2406,2406
ENSAMXG00000016588,5054,5054,5054,5054
ENSAMXG00000016589,780,780,780,780
ENSAMXG00000016590,2264,2264,2264,2264
ENSAMXG00000016591,3336,3336,3336,3336
ENSAMXG00000016592,7435,7435,7435,7435
ENSAMXG00000016593,1391,1391,1391,1391
ENSAMXG00000016594,825,825,825,825
ENSAMXG00000016595,1176,1176,1176,1176
ENSAMXG00000016596,5252,5252,5252,5252
ENSAMXG00000016597,1248,1248,1248,1248
ENSAMXG00000016598,3432,3432,3432,3432
ENSAMXG00000016599,3556,3556,3556,3556
ENSAMXG00000016600,828,828,828,828
ENSAMXG00000016601,5869,5869,5869,5869
ENSAMXG00000016602,3479,3479,3479,3479
ENSAMXG00000016603,2341,2341,2341,2341
ENSAMXG00000016604,781,781,781,781
ENSAMXG00000016605,530,530,530,530
ENSAMXG00000016606,2803,2660,2970,2970
ENSAMXG00000016607,955,955,955,955
ENSAMXG00000016608,4804,4804,4804,4804
ENSAMXG00000016609,2889,2889,2889,2889
ENSAMXG00000016610,703,703,703,703
ENSAMXG00000016611,2523,2523,2523,2523
ENSAMXG00000016612,1418,1418,1418,1418
ENSAMXG00000016613,4867,4867,4867,4867
ENSAMXG00000016614,12222,12222,12222,12222
ENSAMXG00000016615,2045,2045,2045,2045
ENSAMXG00000016616,5042,5042,5042,5042
ENSAMXG00000016617,3982,3982,3982,3982
ENSAMXG00000016618,2094,2094,2094,2094
ENSAMXG00000016619,762,762,762,762
ENSAMXG00000016620,5708,5708,5708,5708
ENSAMXG00000016621,2754,2754,2754,2754
ENSAMXG00000016622,3567,3567,3567,3567
ENSAMXG00000016623,2958,2958,2958,2958
ENSAMXG00000016624,5137,5137,5137,5137
ENSAMXG00000016625,2677,2677,2677,2677
ENSAMXG00000016626,2177,2177,2177,2177
ENSAMXG00000016627,938,938,938,938
ENSAMXG00000016628,2161,2161,2161,2161
ENSAMXG00000016629,801,801,801,801
ENSAMXG00000016630,756,756,756,756
ENSAMXG00000016631,883,883,883,883
ENSAMXG00000016632,3966,3966,3966,3966
ENSAMXG00000016633,771,771,771,771
ENSAMXG00000016634,452,452,452,452
ENSAMXG00000016635,1594,1594,1594,1594
ENSAMXG00000016636,1818,1818,1818,1818
ENSAMXG00000016637,5722,5722,5722,5722
ENSAMXG00000016638,3307,3307,3307,3307
ENSAMXG00000016639,348,348,348,348
ENSAMXG00000016640,4962,4962,4962,4962
ENSAMXG00000016641,4683,4683,4683,4683
ENSAMXG00000016642,984,984,984,984
ENSAMXG00000016643,2131,2131,2131,2131
ENSAMXG00000016644,6521,6521,6521,6521
ENSAMXG00000016645,4131,4131,4131,4131
ENSAMXG00000016646,1197,1197,1197,1197
ENSAMXG00000016647,1765,1765,1765,1765
ENSAMXG00000016648,777,777,777,777
ENSAMXG00000016649,1507,1507,1507,1507
ENSAMXG00000016650,2748,2748,2748,2748
ENSAMXG00000016651,3046,3046,3046,3046
ENSAMXG00000016652,3717,3717,3717,3717
ENSAMXG00000016653,1317,1317,1317,1317
ENSAMXG00000016654,3050,3050,3050,3050
ENSAMXG00000016655,3482,3482,3482,3482
ENSAMXG00000016656,602,602,602,602
ENSAMXG00000016657,9006,9006,9006,9006
ENSAMXG00000016658,406,406,406,406
ENSAMXG00000016659,2838,2838,2838,2838
ENSAMXG00000016660,1737,1737,1737,1737
ENSAMXG00000016661,1304,1304,1304,1304
ENSAMXG00000016662,1008,1008,1008,1008
ENSAMXG00000016663,2792,2792,2792,2792
ENSAMXG00000016664,6250,6250,6250,6250
ENSAMXG00000016665,2629,2629,2629,2629
ENSAMXG00000016666,3366,3366,3366,3366
ENSAMXG00000016667,1364,1364,1364,1364
ENSAMXG00000016668,2063,2063,2063,2063
ENSAMXG00000016669,2082,2082,2082,2082
ENSAMXG00000016670,1258,1258,1258,1258
ENSAMXG00000016671,2492,2492,2492,2492
ENSAMXG00000016672,4837,4837,4837,4837
ENSAMXG00000016673,6533,6533,6533,6533
ENSAMXG00000016674,798,798,798,798
ENSAMXG00000016675,773,773,773,773
ENSAMXG00000016676,1113,1113,1113,1113
ENSAMXG00000016677,3330,3330,3330,3330
ENSAMXG00000016678,2202,2202,2202,2202
ENSAMXG00000016679,2436,2436,2436,2436
ENSAMXG00000016680,1326,1326,1326,1326
ENSAMXG00000016681,4124,4124,4124,4124
ENSAMXG00000016682,3526,3526,3526,3526
ENSAMXG00000016683,3928,3928,3928,3928
ENSAMXG00000016684,2009,2009,2009,2009
ENSAMXG00000016685,1371,1371,1371,1371
ENSAMXG00000016686,6405,6405,6405,6405
ENSAMXG00000016687,2507,2507,2507,2507
ENSAMXG00000016688,680,680,680,680
ENSAMXG00000016689,991,991,991,991
ENSAMXG00000016690,2045,2045,2045,2045
ENSAMXG00000016691,1593,1593,1593,1593
ENSAMXG00000016692,3702,3702,3702,3702
ENSAMXG00000016693,7463,7463,7463,7463
ENSAMXG00000016694,792,792,792,792
ENSAMXG00000016695,606,606,606,606
ENSAMXG00000016696,784,784,784,784
ENSAMXG00000016697,2323,2323,2323,2323
ENSAMXG00000016698,8096,8096,8096,8096
ENSAMXG00000016699,4361,4361,4361,4361
ENSAMXG00000016700,7409,7409,7409,7409
ENSAMXG00000016701,4071,4071,4071,4071
ENSAMXG00000016702,3036,3036,3036,3036
ENSAMXG00000016703,3071,3071,3071,3071
ENSAMXG00000016704,2019,2019,2019,2019
ENSAMXG00000016705,2986,2986,2986,2986
ENSAMXG00000016706,1230,1230,1230,1230
ENSAMXG00000016707,3120,3120,3120,3120
ENSAMXG00000016708,2206,2206,2206,2206
ENSAMXG00000016709,4431,4431,4431,4431
ENSAMXG00000016710,3738,3738,3738,3738
ENSAMXG00000016711,5156,5156,5156,5156
ENSAMXG00000016712,5292,5292,5292,5292
ENSAMXG00000016713,1834,1834,1834,1834
ENSAMXG00000016714,529,529,529,529
ENSAMXG00000016715,1805,1805,1805,1805
ENSAMXG00000016716,541,541,541,541
ENSAMXG00000016717,3286,3286,3286,3286
ENSAMXG00000016718,1885,1885,1885,1885
ENSAMXG00000016719,2411,2411,2411,2411
ENSAMXG00000016720,3065,3065,3065,3065
ENSAMXG00000016721,3876,3876,3876,3876
ENSAMXG00000016722,2745,2745,2745,2745
ENSAMXG00000016723,5295,5295,5295,5295
ENSAMXG00000016724,2029,2029,2029,2029
ENSAMXG00000016725,2597,2597,2597,2597
ENSAMXG00000016726,3864,3864,3864,3864
ENSAMXG00000016727,5239,5239,5239,5239
ENSAMXG00000016728,1788,1788,1788,1788
ENSAMXG00000016729,966,966,966,966
ENSAMXG00000016730,7826,7826,7826,7826
ENSAMXG00000016731,4200,4200,4200,4200
ENSAMXG00000016732,3570,3570,3570,3570
ENSAMXG00000016733,2703,2703,2703,2703
ENSAMXG00000016734,976,976,976,976
ENSAMXG00000016735,1375,1375,1375,1375
ENSAMXG00000016736,2354,2354,2354,2354
ENSAMXG00000016737,692,692,692,692
ENSAMXG00000016738,971,971,971,971
ENSAMXG00000016739,648,648,648,648
ENSAMXG00000016740,5613,5613,5613,5613
ENSAMXG00000016741,3604,3604,3604,3604
ENSAMXG00000016742,1830,1830,1830,1830
ENSAMXG00000016743,7287,7287,7287,7287
ENSAMXG00000016744,6140,6140,6140,6140
ENSAMXG00000016745,2054,1651,2509,2569
ENSAMXG00000016746,3448,3448,3448,3448
ENSAMXG00000016747,1914,1914,1914,1914
ENSAMXG00000016748,1399,1399,1399,1399
ENSAMXG00000016749,381,381,381,381
ENSAMXG00000016750,1596,1596,1596,1596
ENSAMXG00000016751,3329,3329,3329,3329
ENSAMXG00000016752,5094,5094,5094,5094
ENSAMXG00000016753,6686,6686,6686,6686
ENSAMXG00000016754,3069,3069,3069,3069
ENSAMXG00000016755,2797,2797,2797,2797
ENSAMXG00000016756,766,766,766,766
ENSAMXG00000016757,2750,2750,2750,2750
ENSAMXG00000016758,738,738,738,738
ENSAMXG00000016759,634,634,634,634
ENSAMXG00000016760,4361,4361,4361,4361
ENSAMXG00000016761,348,348,348,348
ENSAMXG00000016762,840,840,840,840
ENSAMXG00000016763,5757,5757,5757,5757
ENSAMXG00000016764,5367,5367,5367,5367
ENSAMXG00000016765,3023,3023,3023,3023
ENSAMXG00000016766,1765,1765,1765,1765
ENSAMXG00000016767,7869,7869,7869,7869
ENSAMXG00000016768,3159,3159,3159,3159
ENSAMXG00000016769,1526,1526,1526,1526
ENSAMXG00000016770,7399,7399,7399,7399
ENSAMXG00000016771,5151,5151,5151,5151
ENSAMXG00000016772,2232,2232,2232,2232
ENSAMXG00000016773,2567,2567,2567,2567
ENSAMXG00000016774,1050,1050,1050,1050
ENSAMXG00000016775,2117,2117,2117,2117
ENSAMXG00000016776,9334,9334,9334,9334
ENSAMXG00000016777,2823,2823,2823,2823
ENSAMXG00000016778,2226,2226,2226,2226
ENSAMXG00000016779,1372,1372,1372,1372
ENSAMXG00000016780,1193,1193,1193,1193
ENSAMXG00000016781,3886,3886,3886,3886
ENSAMXG00000016782,2265,2265,2265,2265
ENSAMXG00000016783,2719,2719,2719,2719
ENSAMXG00000016784,1512,1512,1512,1512
ENSAMXG00000016785,2642,2642,2642,2642
ENSAMXG00000016786,3606,3606,3606,3606
ENSAMXG00000016787,2871,2871,2871,2871
ENSAMXG00000016788,1604,1604,1604,1604
ENSAMXG00000016789,1510,1510,1510,1510
ENSAMXG00000016790,4000,4000,4000,4000
ENSAMXG00000016791,4229,4229,4229,4229
ENSAMXG00000016792,3432,3432,3432,3432
ENSAMXG00000016793,804,804,804,804
ENSAMXG00000016794,2817,2817,2817,2817
ENSAMXG00000016795,3213,3213,3213,3213
ENSAMXG00000016796,2120,2120,2120,2120
ENSAMXG00000016797,1336,1336,1336,1336
ENSAMXG00000016798,1061,1061,1061,1061
ENSAMXG00000016799,1207,1207,1207,1207
ENSAMXG00000016800,5533,5533,5533,5533
ENSAMXG00000016801,1228,1228,1228,1228
ENSAMXG00000016802,2754,2754,2754,2754
ENSAMXG00000016803,761,761,761,761
ENSAMXG00000016804,1274,1274,1274,1274
ENSAMXG00000016805,2972,2972,2972,2972
ENSAMXG00000016806,3100,3100,3100,3100
ENSAMXG00000016807,2315,2315,2315,2315
ENSAMXG00000016808,3466,3466,3466,3466
ENSAMXG00000016809,2858,2858,2858,2858
ENSAMXG00000016810,1482,1482,1482,1482
ENSAMXG00000016811,6989,6989,6989,6989
ENSAMXG00000016812,4796,4796,4796,4796
ENSAMXG00000016813,591,591,591,591
ENSAMXG00000016814,1139,1139,1139,1139
ENSAMXG00000016815,2430,2430,2430,2430
ENSAMXG00000016816,4075,4075,4075,4075
ENSAMXG00000016817,676,676,676,676
ENSAMXG00000016818,4167,4167,4167,4167
ENSAMXG00000016819,4353,4353,4353,4353
ENSAMXG00000016820,5583,5583,5583,5583
ENSAMXG00000016821,1128,1128,1128,1128
ENSAMXG00000016822,4352,4352,4352,4352
ENSAMXG00000016823,1523,1523,1523,1523
ENSAMXG00000016824,5750,5750,5750,5750
ENSAMXG00000016825,2242,2242,2242,2242
ENSAMXG00000016826,1063,1063,1063,1063
ENSAMXG00000016827,3438,3438,3438,3438
ENSAMXG00000016828,5082,5082,5082,5082
ENSAMXG00000016829,2610,2610,2610,2610
ENSAMXG00000016830,1663,1663,1663,1663
ENSAMXG00000016831,936,936,936,936
ENSAMXG00000016832,5614,5614,5614,5614
ENSAMXG00000016833,1590,1590,1590,1590
ENSAMXG00000016834,1824,1824,1824,1824
ENSAMXG00000016835,2998,2998,2998,2998
ENSAMXG00000016836,1717,1717,1717,1717
ENSAMXG00000016837,6124,6124,6124,6124
ENSAMXG00000016838,3558,3558,3558,3558
ENSAMXG00000016839,1284,1284,1284,1284
ENSAMXG00000016840,6769,6769,6769,6769
ENSAMXG00000016841,482,482,482,482
ENSAMXG00000016842,1200,1200,1200,1200
ENSAMXG00000016843,2086,2086,2086,2086
ENSAMXG00000016844,2010,2010,2010,2010
ENSAMXG00000016845,3372,3372,3372,3372
ENSAMXG00000016846,1283,1283,1283,1283
ENSAMXG00000016847,2591,2591,2591,2591
ENSAMXG00000016848,5370,5370,5370,5370
ENSAMXG00000016849,1024,995,1061,1061
ENSAMXG00000016850,1593,1593,1593,1593
ENSAMXG00000016851,2853,2853,2853,2853
ENSAMXG00000016852,3135,3135,3135,3135
ENSAMXG00000016853,3663,3663,3663,3663
ENSAMXG00000016854,2612,2612,2612,2612
ENSAMXG00000016855,4004,4004,4004,4004
ENSAMXG00000016856,6589,6589,6589,6589
ENSAMXG00000016857,7295,7295,7295,7295
ENSAMXG00000016858,711,711,711,711
ENSAMXG00000016859,2998,2998,2998,2998
ENSAMXG00000016860,3521,3521,3521,3521
ENSAMXG00000016861,2202,2202,2202,2202
ENSAMXG00000016862,2522,2522,2522,2522
ENSAMXG00000016863,887,887,887,887
ENSAMXG00000016864,3093,3093,3093,3093
ENSAMXG00000016865,213,213,213,213
ENSAMXG00000016866,5534,5534,5534,5534
ENSAMXG00000016867,3507,3507,3507,3507
ENSAMXG00000016868,219,219,219,219
ENSAMXG00000016869,5796,5796,5796,5796
ENSAMXG00000016870,1169,1169,1169,1169
ENSAMXG00000016871,1587,1587,1587,1587
ENSAMXG00000016872,2451,2451,2451,2451
ENSAMXG00000016873,1950,1950,1950,1950
ENSAMXG00000016874,10992,10992,10992,10992
ENSAMXG00000016875,2123,2123,2123,2123
ENSAMXG00000016876,7135,7135,7135,7135
ENSAMXG00000016877,4552,4552,4552,4552
ENSAMXG00000016878,2761,2761,2761,2761
ENSAMXG00000016879,1114,1114,1114,1114
ENSAMXG00000016880,2202,2202,2202,2202
ENSAMXG00000016881,3347,3347,3347,3347
ENSAMXG00000016882,1546,1546,1546,1546
ENSAMXG00000016883,1801,1801,1801,1801
ENSAMXG00000016884,4284,4284,4284,4284
ENSAMXG00000016885,1778,1778,1778,1778
ENSAMXG00000016886,1465,1465,1465,1465
ENSAMXG00000016887,3173,3173,3173,3173
ENSAMXG00000016888,708,708,708,708
ENSAMXG00000016889,4102,4102,4102,4102
ENSAMXG00000016890,1291,1291,1291,1291
ENSAMXG00000016891,1002,1002,1002,1002
ENSAMXG00000016892,2021,2021,2021,2021
ENSAMXG00000016893,863,863,863,863
ENSAMXG00000016894,3524,3524,3524,3524
ENSAMXG00000016895,5850,5850,5850,5850
ENSAMXG00000016896,2786,2786,2786,2786
ENSAMXG00000016897,7061,7061,7061,7061
ENSAMXG00000016898,1777,1777,1777,1777
ENSAMXG00000016899,2718,2718,2718,2718
ENSAMXG00000016900,4918,4918,4918,4918
ENSAMXG00000016901,2395,2395,2395,2395
ENSAMXG00000016902,5886,5886,5886,5886
ENSAMXG00000016903,840,840,840,840
ENSAMXG00000016904,2975,2975,2975,2975
ENSAMXG00000016905,2967,2967,2967,2967
ENSAMXG00000016906,1702,1702,1702,1702
ENSAMXG00000016907,2184,2184,2184,2184
ENSAMXG00000016908,513,513,513,513
ENSAMXG00000016909,417,417,417,417
ENSAMXG00000016910,1100,1100,1100,1100
ENSAMXG00000016911,798,798,798,798
ENSAMXG00000016912,7065,7065,7065,7065
ENSAMXG00000016913,933,933,933,933
ENSAMXG00000016914,1437,1437,1437,1437
ENSAMXG00000016915,2443,2443,2443,2443
ENSAMXG00000016916,2286,2286,2286,2286
ENSAMXG00000016917,5422,5422,5422,5422
ENSAMXG00000016918,1597,1597,1597,1597
ENSAMXG00000016919,1786,1786,1786,1786
ENSAMXG00000016920,4050,4050,4050,4050
ENSAMXG00000016921,2870,2731,3029,3067
ENSAMXG00000016922,8498,8498,8498,8498
ENSAMXG00000016923,4175,4175,4175,4175
ENSAMXG00000016924,629,629,629,629
ENSAMXG00000016925,5657,5657,5657,5657
ENSAMXG00000016926,1346,1346,1346,1346
ENSAMXG00000016927,1245,1245,1245,1245
ENSAMXG00000016928,492,492,492,492
ENSAMXG00000016929,3942,3942,3942,3942
ENSAMXG00000016930,1749,1749,1749,1749
ENSAMXG00000016931,715,715,715,715
ENSAMXG00000016932,731,731,731,731
ENSAMXG00000016933,2840,2840,2840,2840
ENSAMXG00000016934,5150,5150,5150,5150
ENSAMXG00000016935,4080,4080,4080,4080
ENSAMXG00000016936,5808,5808,5808,5808
ENSAMXG00000016937,840,840,840,840
ENSAMXG00000016938,2199,2199,2199,2199
ENSAMXG00000016939,21378,21378,21378,21378
ENSAMXG00000016940,933,933,933,933
ENSAMXG00000016941,1915,1941,1941,1941
ENSAMXG00000016942,1100,1100,1100,1100
ENSAMXG00000016943,5453,5453,5453,5453
ENSAMXG00000016944,3545,3545,3545,3545
ENSAMXG00000016945,813,813,813,813
ENSAMXG00000016946,4513,4513,4513,4513
ENSAMXG00000016947,1380,1380,1380,1380
ENSAMXG00000016948,3182,3182,3182,3182
ENSAMXG00000016949,3939,3939,3939,3939
ENSAMXG00000016950,1118,1118,1118,1118
ENSAMXG00000016951,3629,3629,3629,3629
ENSAMXG00000016952,15936,15936,15936,15936
ENSAMXG00000016953,2441,2441,2441,2441
ENSAMXG00000016954,4887,4887,4887,4887
ENSAMXG00000016955,2202,2202,2202,2202
ENSAMXG00000016956,1971,1971,1971,1971
ENSAMXG00000016957,2603,2603,2603,2603
ENSAMXG00000016958,2590,2590,2590,2590
ENSAMXG00000016959,2165,2165,2165,2165
ENSAMXG00000016960,4064,4064,4064,4064
ENSAMXG00000016961,2746,2765,2765,2765
ENSAMXG00000016962,3451,3451,3451,3451
ENSAMXG00000016963,3315,3315,3315,3315
ENSAMXG00000016964,1179,1179,1179,1179
ENSAMXG00000016965,1228,1228,1228,1228
