gene_id,exon_number
ENSAMXG00000011876,9
ENSAMXG00000011877,23
ENSAMXG00000011878,14
ENSAMXG00000011879,7
ENSAMXG00000011880,4
ENSAMXG00000011881,14
ENSAMXG00000011882,26
ENSAMXG00000011883,3
ENSAMXG00000011884,8
ENSAMXG00000011885,25
ENSAMXG00000011886,10
ENSAMXG00000011887,4
ENSAMXG00000011888,7
ENSAMXG00000011889,4
ENSAMXG00000011890,22
ENSAMXG00000011891,20
ENSAMXG00000011892,3
ENSAMXG00000011893,4
ENSAMXG00000011894,4
ENSAMXG00000011895,7
ENSAMXG00000011896,8
ENSAMXG00000011897,3
ENSAMXG00000011898,6
ENSAMXG00000011899,7
ENSAMXG00000011900,3
ENSAMXG00000011901,5
ENSAMXG00000011902,4
ENSAMXG00000011903,6
ENSAMXG00000011904,21
ENSAMXG00000011905,7
ENSAMXG00000011906,14
ENSAMXG00000011907,39
ENSAMXG00000011908,58
ENSAMXG00000011909,15
ENSAMXG00000011910,3
ENSAMXG00000011911,2
ENSAMXG00000011912,25
ENSAMXG00000011913,15
ENSAMXG00000011914,10
ENSAMXG00000011915,9
ENSAMXG00000011916,5
ENSAMXG00000011917,7
ENSAMXG00000011918,4
ENSAMXG00000011919,17
ENSAMXG00000011920,10
ENSAMXG00000011921,9
ENSAMXG00000011922,22
ENSAMXG00000011923,11
ENSAMXG00000011924,17
ENSAMXG00000011925,4
ENSAMXG00000011926,2
ENSAMXG00000011927,4
ENSAMXG00000011928,3
ENSAMXG00000011929,7
ENSAMXG00000011930,6
ENSAMXG00000011931,6
ENSAMXG00000011932,8
ENSAMXG00000011933,3
ENSAMXG00000011934,6
ENSAMXG00000011935,15
ENSAMXG00000011936,5
ENSAMXG00000011937,9
ENSAMXG00000011938,2
ENSAMXG00000011939,36
ENSAMXG00000011940,24
ENSAMXG00000011941,23
ENSAMXG00000011942,3
ENSAMXG00000011943,6
ENSAMXG00000011944,4
ENSAMXG00000011945,13
ENSAMXG00000011946,9
ENSAMXG00000011947,26
ENSAMXG00000011948,14
ENSAMXG00000011949,6
ENSAMXG00000011950,17
ENSAMXG00000011951,12
ENSAMXG00000011952,7
ENSAMXG00000011953,5
ENSAMXG00000011954,22
ENSAMXG00000011955,2
ENSAMXG00000011956,7
ENSAMXG00000011957,4
ENSAMXG00000011958,4
ENSAMXG00000011959,15
ENSAMXG00000011960,7
ENSAMXG00000011961,9
ENSAMXG00000011962,11
ENSAMXG00000011963,2
ENSAMXG00000011964,22
ENSAMXG00000011965,9
ENSAMXG00000011966,20
ENSAMXG00000011967,4
ENSAMXG00000011968,4
ENSAMXG00000011969,10
ENSAMXG00000011970,9
ENSAMXG00000011971,5
ENSAMXG00000011972,26
ENSAMXG00000011973,4
ENSAMXG00000011974,3
ENSAMXG00000011975,4
ENSAMXG00000011976,3
ENSAMXG00000011977,9
ENSAMXG00000011978,3
ENSAMXG00000011979,5
ENSAMXG00000011980,5
ENSAMXG00000011981,21
ENSAMXG00000011982,6
ENSAMXG00000011983,3
ENSAMXG00000011984,3
ENSAMXG00000011985,21
ENSAMXG00000011986,5
ENSAMXG00000011987,6
ENSAMXG00000011988,27
ENSAMXG00000011989,5
ENSAMXG00000011990,3
ENSAMXG00000011991,9
ENSAMXG00000011992,4
ENSAMXG00000011993,7
ENSAMXG00000011994,4
ENSAMXG00000011995,2
ENSAMXG00000011996,3
ENSAMXG00000011997,2
ENSAMXG00000011998,17
ENSAMXG00000011999,18
ENSAMXG00000012000,6
ENSAMXG00000012001,13
ENSAMXG00000012002,50
ENSAMXG00000012003,11
ENSAMXG00000012004,16
ENSAMXG00000012005,5
ENSAMXG00000012006,15
ENSAMXG00000012007,12
ENSAMXG00000012008,17
ENSAMXG00000012009,12
ENSAMXG00000012010,6
ENSAMXG00000012011,6
ENSAMXG00000012012,23
ENSAMXG00000012013,9
ENSAMXG00000012014,6
ENSAMXG00000012015,11
ENSAMXG00000012016,6
ENSAMXG00000012017,10
ENSAMXG00000012018,5
ENSAMXG00000012019,25
ENSAMXG00000012020,8
ENSAMXG00000012021,11
ENSAMXG00000012022,10
ENSAMXG00000012023,11
ENSAMXG00000012024,2
ENSAMXG00000012025,5
ENSAMXG00000012026,16
ENSAMXG00000012027,5
ENSAMXG00000012028,10
ENSAMXG00000012029,8
ENSAMXG00000012030,13
ENSAMXG00000012031,26
ENSAMXG00000012032,14
ENSAMXG00000012033,12
ENSAMXG00000012034,17
ENSAMXG00000012035,51
ENSAMXG00000012036,5
ENSAMXG00000012037,5
ENSAMXG00000012038,12
ENSAMXG00000012039,8
ENSAMXG00000012040,5
ENSAMXG00000012041,28
ENSAMXG00000012042,19
ENSAMXG00000012043,2
ENSAMXG00000012044,9
ENSAMXG00000012045,12
ENSAMXG00000012046,11
ENSAMXG00000012047,18
ENSAMXG00000012048,19
ENSAMXG00000012049,16
ENSAMXG00000012050,12
ENSAMXG00000012051,16
ENSAMXG00000012052,3
ENSAMXG00000012053,6
ENSAMXG00000012054,3
ENSAMXG00000012055,8
ENSAMXG00000012056,10
ENSAMXG00000012057,12
ENSAMXG00000012058,11
ENSAMXG00000012059,5
ENSAMXG00000012060,8
ENSAMXG00000012061,6
ENSAMXG00000012062,9
ENSAMXG00000012063,15
ENSAMXG00000012064,2
ENSAMXG00000012065,5
ENSAMXG00000012066,27
ENSAMXG00000012067,13
ENSAMXG00000012068,8
ENSAMXG00000012069,4
ENSAMXG00000012070,6
ENSAMXG00000012071,7
ENSAMXG00000012072,8
ENSAMXG00000012073,15
ENSAMXG00000012074,5
ENSAMXG00000012075,26
ENSAMXG00000012076,6
ENSAMXG00000012077,2
ENSAMXG00000012078,26
ENSAMXG00000012079,3
ENSAMXG00000012080,3
ENSAMXG00000012081,9
ENSAMXG00000012082,6
ENSAMXG00000012083,8
ENSAMXG00000012084,2
ENSAMXG00000012085,2
ENSAMXG00000012086,10
ENSAMXG00000012087,8
ENSAMXG00000012088,8
ENSAMXG00000012089,12
ENSAMXG00000012090,2
ENSAMXG00000012091,11
ENSAMXG00000012092,4
ENSAMXG00000012093,5
ENSAMXG00000012094,4
ENSAMXG00000012095,3
ENSAMXG00000012096,24
ENSAMXG00000012097,6
ENSAMXG00000012098,30
ENSAMXG00000012099,13
ENSAMXG00000012100,3
ENSAMXG00000012101,5
ENSAMXG00000012102,6
ENSAMXG00000012103,9
ENSAMXG00000012104,17
ENSAMXG00000012105,2
ENSAMXG00000012106,2
ENSAMXG00000012107,8
ENSAMXG00000012108,17
ENSAMXG00000012109,13
ENSAMXG00000012110,54
ENSAMXG00000012111,12
ENSAMXG00000012112,12
ENSAMXG00000012113,6
ENSAMXG00000012114,4
ENSAMXG00000012115,10
ENSAMXG00000012116,18
ENSAMXG00000012117,16
ENSAMXG00000012118,34
ENSAMXG00000012119,8
ENSAMXG00000012120,11
ENSAMXG00000012121,23
ENSAMXG00000012122,14
ENSAMXG00000012123,3
ENSAMXG00000012124,7
ENSAMXG00000012125,35
ENSAMXG00000012126,107
ENSAMXG00000012127,2
ENSAMXG00000012128,6
ENSAMXG00000012129,2
ENSAMXG00000012130,14
ENSAMXG00000012131,33
ENSAMXG00000012132,13
ENSAMXG00000012133,3
ENSAMXG00000012134,6
ENSAMXG00000012135,2
ENSAMXG00000012136,8
ENSAMXG00000012137,7
ENSAMXG00000012138,2
ENSAMXG00000012139,15
ENSAMXG00000012140,6
ENSAMXG00000012141,2
ENSAMXG00000012142,3
ENSAMXG00000012143,2
ENSAMXG00000012144,12
ENSAMXG00000012145,2
ENSAMXG00000012146,5
ENSAMXG00000012147,3
ENSAMXG00000012148,7
ENSAMXG00000012149,34
ENSAMXG00000012150,5
ENSAMXG00000012151,2
ENSAMXG00000012152,7
ENSAMXG00000012153,3
ENSAMXG00000012154,4
ENSAMXG00000012155,3
ENSAMXG00000012156,3
ENSAMXG00000012157,6
ENSAMXG00000012158,16
ENSAMXG00000012159,8
ENSAMXG00000012160,7
ENSAMXG00000012161,2
ENSAMXG00000012162,29
ENSAMXG00000012163,5
ENSAMXG00000012164,10
ENSAMXG00000012165,5
ENSAMXG00000012166,9
ENSAMXG00000012167,17
ENSAMXG00000012168,5
ENSAMXG00000012169,2
ENSAMXG00000012170,3
ENSAMXG00000012171,5
ENSAMXG00000012172,7
ENSAMXG00000012173,2
ENSAMXG00000012174,3
ENSAMXG00000012175,19
ENSAMXG00000012176,10
ENSAMXG00000012177,15
ENSAMXG00000012178,5
ENSAMXG00000012179,23
ENSAMXG00000012180,26
ENSAMXG00000012181,7
ENSAMXG00000012182,33
ENSAMXG00000012183,5
ENSAMXG00000012184,4
ENSAMXG00000012185,4
ENSAMXG00000012186,2
ENSAMXG00000012187,2
ENSAMXG00000012188,7
ENSAMXG00000012189,21
ENSAMXG00000012190,4
ENSAMXG00000012191,14
ENSAMXG00000012192,5
ENSAMXG00000012193,26
ENSAMXG00000012194,7
ENSAMXG00000012195,17
ENSAMXG00000012196,6
ENSAMXG00000012197,3
ENSAMXG00000012198,28
ENSAMXG00000012199,28
ENSAMXG00000012200,70
ENSAMXG00000012201,11
ENSAMXG00000012202,24
ENSAMXG00000012203,3
ENSAMXG00000012204,6
ENSAMXG00000012205,3
ENSAMXG00000012206,8
ENSAMXG00000012207,3
ENSAMXG00000012208,12
ENSAMXG00000012209,15
ENSAMXG00000012210,6
ENSAMXG00000012211,6
ENSAMXG00000012212,9
ENSAMXG00000012213,5
ENSAMXG00000012214,18
ENSAMXG00000012215,5
ENSAMXG00000012216,3
ENSAMXG00000012217,3
ENSAMXG00000012218,21
ENSAMXG00000012219,7
ENSAMXG00000012220,11
ENSAMXG00000012221,47
ENSAMXG00000012222,13
ENSAMXG00000012223,9
ENSAMXG00000012224,4
ENSAMXG00000012225,15
ENSAMXG00000012226,14
ENSAMXG00000012227,6
ENSAMXG00000012228,13
ENSAMXG00000012229,13
ENSAMXG00000012230,3
ENSAMXG00000012231,4
ENSAMXG00000012232,14
ENSAMXG00000012233,11
ENSAMXG00000012234,10
ENSAMXG00000012235,16
ENSAMXG00000012236,6
ENSAMXG00000012237,14
ENSAMXG00000012238,6
ENSAMXG00000012239,7
ENSAMXG00000012240,5
ENSAMXG00000012241,8
ENSAMXG00000012242,50
ENSAMXG00000012243,17
ENSAMXG00000012244,7
ENSAMXG00000012245,3
ENSAMXG00000012246,8
ENSAMXG00000012247,6
ENSAMXG00000012248,14
ENSAMXG00000012249,11
ENSAMXG00000012250,7
ENSAMXG00000012251,4
ENSAMXG00000012252,27
ENSAMXG00000012253,11
ENSAMXG00000012254,4
ENSAMXG00000012255,18
ENSAMXG00000012256,2
ENSAMXG00000012257,15
ENSAMXG00000012258,2
ENSAMXG00000012259,11
ENSAMXG00000012260,14
ENSAMXG00000012261,8
ENSAMXG00000012262,20
ENSAMXG00000012263,12
ENSAMXG00000012264,4
ENSAMXG00000012265,3
ENSAMXG00000012266,4
ENSAMXG00000012267,28
ENSAMXG00000012268,12
ENSAMXG00000012269,2
ENSAMXG00000012270,9
ENSAMXG00000012271,7
ENSAMXG00000012272,22
ENSAMXG00000012273,2
ENSAMXG00000012274,13
ENSAMXG00000012275,17
ENSAMXG00000012276,7
ENSAMXG00000012277,11
ENSAMXG00000012278,4
ENSAMXG00000012279,5
ENSAMXG00000012280,4
ENSAMXG00000012281,3
ENSAMXG00000012282,39
ENSAMXG00000012283,40
ENSAMXG00000012284,9
ENSAMXG00000012285,23
ENSAMXG00000012286,15
ENSAMXG00000012287,8
ENSAMXG00000012288,6
ENSAMXG00000012289,5
ENSAMXG00000012290,23
ENSAMXG00000012291,6
ENSAMXG00000012292,5
ENSAMXG00000012293,8
ENSAMXG00000012294,5
ENSAMXG00000012295,30
ENSAMXG00000012296,4
ENSAMXG00000012297,8
ENSAMXG00000012298,8
ENSAMXG00000012299,21
ENSAMXG00000012300,11
ENSAMXG00000012301,25
ENSAMXG00000012302,2
ENSAMXG00000012303,4
ENSAMXG00000012304,12
ENSAMXG00000012305,29
ENSAMXG00000012306,51
ENSAMXG00000012307,17
ENSAMXG00000012308,9
ENSAMXG00000012309,8
ENSAMXG00000012310,8
ENSAMXG00000012311,16
ENSAMXG00000012312,4
ENSAMXG00000012313,8
ENSAMXG00000012314,12
ENSAMXG00000012315,3
ENSAMXG00000012316,20
ENSAMXG00000012317,5
ENSAMXG00000012318,2
ENSAMXG00000012319,14
ENSAMXG00000012320,5
ENSAMXG00000012321,4
ENSAMXG00000012322,3
ENSAMXG00000012323,2
ENSAMXG00000012324,5
ENSAMXG00000012325,3
ENSAMXG00000012326,4
ENSAMXG00000012327,4
ENSAMXG00000012328,6
ENSAMXG00000012329,14
ENSAMXG00000012330,37
ENSAMXG00000012331,9
ENSAMXG00000012332,2
ENSAMXG00000012333,8
ENSAMXG00000012334,12
ENSAMXG00000012335,12
ENSAMXG00000012336,2
ENSAMXG00000012337,9
ENSAMXG00000012338,14
ENSAMXG00000012339,4
ENSAMXG00000012340,3
ENSAMXG00000012341,5
ENSAMXG00000012342,6
ENSAMXG00000012343,8
ENSAMXG00000012344,27
ENSAMXG00000012345,9
ENSAMXG00000012346,26
ENSAMXG00000012347,33
ENSAMXG00000012348,25
ENSAMXG00000012349,6
ENSAMXG00000012350,5
ENSAMXG00000012351,3
ENSAMXG00000012352,11
ENSAMXG00000012353,7
ENSAMXG00000012354,8
ENSAMXG00000012355,17
ENSAMXG00000012356,5
ENSAMXG00000012357,15
ENSAMXG00000012358,6
ENSAMXG00000012359,18
ENSAMXG00000012360,4
ENSAMXG00000012361,2
ENSAMXG00000012362,2
ENSAMXG00000012363,4
ENSAMXG00000012364,9
ENSAMXG00000012365,2
ENSAMXG00000012366,4
ENSAMXG00000012367,23
ENSAMXG00000012368,7
ENSAMXG00000012369,11
ENSAMXG00000012370,18
ENSAMXG00000012371,12
ENSAMXG00000012372,25
ENSAMXG00000012373,23
ENSAMXG00000012374,5
ENSAMXG00000012375,22
ENSAMXG00000012376,3
ENSAMXG00000012377,13
ENSAMXG00000012378,6
ENSAMXG00000012379,4
ENSAMXG00000012380,7
ENSAMXG00000012381,3
ENSAMXG00000012382,11
ENSAMXG00000012383,5
ENSAMXG00000012384,52
ENSAMXG00000012385,8
ENSAMXG00000012386,4
ENSAMXG00000012387,16
ENSAMXG00000012388,22
ENSAMXG00000012389,3
ENSAMXG00000012390,29
ENSAMXG00000012391,15
ENSAMXG00000012392,10
ENSAMXG00000012393,4
ENSAMXG00000012394,9
ENSAMXG00000012395,9
ENSAMXG00000012396,52
ENSAMXG00000012397,7
ENSAMXG00000012398,22
ENSAMXG00000012399,6
ENSAMXG00000012400,14
ENSAMXG00000012401,4
ENSAMXG00000012402,3
ENSAMXG00000012403,6
ENSAMXG00000012404,38
ENSAMXG00000012405,16
ENSAMXG00000012406,42
ENSAMXG00000012407,7
ENSAMXG00000012408,8
ENSAMXG00000012409,23
ENSAMXG00000012410,10
ENSAMXG00000012411,4
ENSAMXG00000012412,10
ENSAMXG00000012413,2
ENSAMXG00000012414,31
ENSAMXG00000012415,11
ENSAMXG00000012416,2
ENSAMXG00000012417,8
ENSAMXG00000012418,12
ENSAMXG00000012419,4
ENSAMXG00000012420,35
ENSAMXG00000012421,3
ENSAMXG00000012422,11
ENSAMXG00000012423,2
ENSAMXG00000012424,7
ENSAMXG00000012425,24
ENSAMXG00000012426,5
ENSAMXG00000012427,13
ENSAMXG00000012428,6
ENSAMXG00000012429,10
ENSAMXG00000012430,3
ENSAMXG00000012431,13
ENSAMXG00000012432,7
ENSAMXG00000012433,7
ENSAMXG00000012434,10
ENSAMXG00000012435,10
ENSAMXG00000012436,36
ENSAMXG00000012437,18
ENSAMXG00000012438,4
ENSAMXG00000012439,2
ENSAMXG00000012440,8
ENSAMXG00000012441,6
ENSAMXG00000012442,5
ENSAMXG00000012443,7
ENSAMXG00000012444,11
ENSAMXG00000012445,16
ENSAMXG00000012446,7
ENSAMXG00000012447,12
ENSAMXG00000012448,15
ENSAMXG00000012449,4
ENSAMXG00000012450,40
ENSAMXG00000012451,16
ENSAMXG00000012452,13
ENSAMXG00000012453,16
ENSAMXG00000012454,3
ENSAMXG00000012455,6
ENSAMXG00000012456,47
ENSAMXG00000012457,10
ENSAMXG00000012458,6
ENSAMXG00000012459,19
ENSAMXG00000012460,15
ENSAMXG00000012461,4
ENSAMXG00000012462,8
ENSAMXG00000012463,14
ENSAMXG00000012464,18
ENSAMXG00000012465,5
ENSAMXG00000012466,19
ENSAMXG00000012467,4
ENSAMXG00000012468,16
ENSAMXG00000012469,4
ENSAMXG00000012470,4
ENSAMXG00000012471,6
ENSAMXG00000012472,4
ENSAMXG00000012473,21
ENSAMXG00000012474,23
ENSAMXG00000012475,22
ENSAMXG00000012476,25
ENSAMXG00000012477,13
ENSAMXG00000012478,34
ENSAMXG00000012479,3
ENSAMXG00000012480,2
ENSAMXG00000012481,10
ENSAMXG00000012482,9
ENSAMXG00000012483,11
ENSAMXG00000012484,6
ENSAMXG00000012485,15
ENSAMXG00000012486,25
ENSAMXG00000012487,3
ENSAMXG00000012488,17
ENSAMXG00000012489,15
ENSAMXG00000012490,2
ENSAMXG00000012491,17
ENSAMXG00000012492,3
ENSAMXG00000012493,10
ENSAMXG00000012494,4
ENSAMXG00000012495,2
ENSAMXG00000012496,4
ENSAMXG00000012497,3
ENSAMXG00000012498,6
ENSAMXG00000012499,16
ENSAMXG00000012500,17
ENSAMXG00000012501,13
ENSAMXG00000012502,6
ENSAMXG00000012503,2
ENSAMXG00000012504,2
ENSAMXG00000012505,35
ENSAMXG00000012506,27
ENSAMXG00000012507,11
ENSAMXG00000012508,6
ENSAMXG00000012509,20
ENSAMXG00000012510,7
ENSAMXG00000012511,2
ENSAMXG00000012512,18
ENSAMXG00000012513,3
ENSAMXG00000012514,10
ENSAMXG00000012515,25
ENSAMXG00000012516,3
ENSAMXG00000012517,6
ENSAMXG00000012518,2
ENSAMXG00000012519,22
ENSAMXG00000012520,10
ENSAMXG00000012521,14
ENSAMXG00000012522,5
ENSAMXG00000012523,13
ENSAMXG00000012524,2
ENSAMXG00000012525,7
ENSAMXG00000012526,9
ENSAMXG00000012527,5
ENSAMXG00000012528,9
ENSAMXG00000012529,3
ENSAMXG00000012530,17
ENSAMXG00000012531,32
ENSAMXG00000012532,10
ENSAMXG00000012533,10
ENSAMXG00000012534,11
ENSAMXG00000012535,56
ENSAMXG00000012536,7
ENSAMXG00000012537,7
ENSAMXG00000012538,14
ENSAMXG00000012539,50
ENSAMXG00000012540,2
ENSAMXG00000012541,3
ENSAMXG00000012542,16
ENSAMXG00000012543,10
ENSAMXG00000012544,22
ENSAMXG00000012545,4
ENSAMXG00000012546,5
ENSAMXG00000012547,15
ENSAMXG00000012548,10
ENSAMXG00000012549,3
ENSAMXG00000012550,4
ENSAMXG00000012551,8
ENSAMXG00000012552,45
ENSAMXG00000012553,3
ENSAMXG00000012554,3
ENSAMXG00000012555,11
ENSAMXG00000012556,5
ENSAMXG00000012557,10
ENSAMXG00000012558,14
ENSAMXG00000012559,20
ENSAMXG00000012560,10
ENSAMXG00000012561,4
ENSAMXG00000012562,19
ENSAMXG00000012563,7
ENSAMXG00000012564,9
ENSAMXG00000012565,4
ENSAMXG00000012566,7
ENSAMXG00000012567,13
ENSAMXG00000012568,2
ENSAMXG00000012569,23
ENSAMXG00000012570,6
ENSAMXG00000012571,10
ENSAMXG00000012572,4
ENSAMXG00000012573,17
ENSAMXG00000012574,2
ENSAMXG00000012575,11
ENSAMXG00000012576,20
ENSAMXG00000012577,42
ENSAMXG00000012578,5
ENSAMXG00000012579,8
ENSAMXG00000012580,4
ENSAMXG00000012581,5
ENSAMXG00000012582,2
ENSAMXG00000012583,30
ENSAMXG00000012584,11
ENSAMXG00000012585,15
ENSAMXG00000012586,16
ENSAMXG00000012587,15
ENSAMXG00000012588,7
ENSAMXG00000012589,2
ENSAMXG00000012590,22
ENSAMXG00000012591,17
ENSAMXG00000012592,2
ENSAMXG00000012593,2
ENSAMXG00000012594,3
ENSAMXG00000012595,10
ENSAMXG00000012596,5
ENSAMXG00000012597,17
ENSAMXG00000012598,9
ENSAMXG00000012599,10
ENSAMXG00000012600,3
ENSAMXG00000012601,3
ENSAMXG00000012602,2
ENSAMXG00000012603,4
ENSAMXG00000012604,4
ENSAMXG00000012605,20
ENSAMXG00000012606,11
ENSAMXG00000012607,5
ENSAMXG00000012608,4
ENSAMXG00000012609,5
ENSAMXG00000012610,3
ENSAMXG00000012611,2
ENSAMXG00000012612,6
ENSAMXG00000012613,15
ENSAMXG00000012614,66
ENSAMXG00000012615,6
ENSAMXG00000012616,4
ENSAMXG00000012617,4
ENSAMXG00000012618,2
ENSAMXG00000012619,4
ENSAMXG00000012620,31
ENSAMXG00000012621,7
ENSAMXG00000012622,7
ENSAMXG00000012623,4
ENSAMXG00000012624,18
ENSAMXG00000012625,14
ENSAMXG00000012626,5
ENSAMXG00000012627,4
ENSAMXG00000012628,2
ENSAMXG00000012629,4
ENSAMXG00000012630,23
ENSAMXG00000012631,8
ENSAMXG00000012632,9
ENSAMXG00000012633,4
ENSAMXG00000012634,24
ENSAMXG00000012635,2
ENSAMXG00000012636,2
ENSAMXG00000012637,13
ENSAMXG00000012638,3
ENSAMXG00000012639,5
ENSAMXG00000012640,6
ENSAMXG00000012641,24
ENSAMXG00000012642,2
ENSAMXG00000012643,23
ENSAMXG00000012644,11
ENSAMXG00000012645,5
ENSAMXG00000012646,4
ENSAMXG00000012647,8
ENSAMXG00000012648,17
ENSAMXG00000012649,2
ENSAMXG00000012650,6
ENSAMXG00000012651,15
ENSAMXG00000012652,3
ENSAMXG00000012653,6
ENSAMXG00000012654,5
ENSAMXG00000012655,4
ENSAMXG00000012656,5
ENSAMXG00000012657,31
ENSAMXG00000012658,30
ENSAMXG00000012659,14
ENSAMXG00000012660,5
ENSAMXG00000012661,5
ENSAMXG00000012662,20
ENSAMXG00000012663,4
ENSAMXG00000012664,16
ENSAMXG00000012665,2
ENSAMXG00000012666,4
ENSAMXG00000012667,3
ENSAMXG00000012668,24
ENSAMXG00000012669,7
ENSAMXG00000012670,18
ENSAMXG00000012671,5
ENSAMXG00000012672,16
ENSAMXG00000012673,3
ENSAMXG00000012674,8
ENSAMXG00000012675,5
ENSAMXG00000012676,15
ENSAMXG00000012677,10
ENSAMXG00000012678,3
ENSAMXG00000012679,35
ENSAMXG00000012680,2
ENSAMXG00000012681,5
ENSAMXG00000012682,11
ENSAMXG00000012683,15
ENSAMXG00000012684,47
ENSAMXG00000012685,16
ENSAMXG00000012686,7
ENSAMXG00000012687,14
ENSAMXG00000012688,7
ENSAMXG00000012689,5
ENSAMXG00000012690,7
ENSAMXG00000012691,14
ENSAMXG00000012692,17
ENSAMXG00000012693,3
ENSAMXG00000012694,6
ENSAMXG00000012695,12
ENSAMXG00000012696,10
ENSAMXG00000012697,3
ENSAMXG00000012698,2
ENSAMXG00000012699,5
ENSAMXG00000012700,3
ENSAMXG00000012701,4
ENSAMXG00000012702,15
ENSAMXG00000012703,10
ENSAMXG00000012704,28
ENSAMXG00000012705,12
ENSAMXG00000012706,15
ENSAMXG00000012707,9
ENSAMXG00000012708,10
ENSAMXG00000012709,26
ENSAMXG00000012710,17
ENSAMXG00000012711,5
ENSAMXG00000012712,8
ENSAMXG00000012713,11
ENSAMXG00000012714,15
ENSAMXG00000012715,10
ENSAMXG00000012716,11
ENSAMXG00000012717,5
ENSAMXG00000012718,9
ENSAMXG00000012719,2
ENSAMXG00000012720,5
ENSAMXG00000012721,16
ENSAMXG00000012722,9
ENSAMXG00000012723,44
ENSAMXG00000012724,14
ENSAMXG00000012725,82
ENSAMXG00000012726,4
ENSAMXG00000012727,17
ENSAMXG00000012728,2
ENSAMXG00000012729,5
ENSAMXG00000012730,8
ENSAMXG00000012731,7
ENSAMXG00000012732,9
ENSAMXG00000012733,3
ENSAMXG00000012734,8
ENSAMXG00000012735,2
ENSAMXG00000012736,10
ENSAMXG00000012737,9
ENSAMXG00000012738,16
ENSAMXG00000012739,8
ENSAMXG00000012740,4
ENSAMXG00000012741,4
ENSAMXG00000012742,5
ENSAMXG00000012743,27
ENSAMXG00000012744,32
ENSAMXG00000012745,23
ENSAMXG00000012746,7
ENSAMXG00000012747,4
ENSAMXG00000012748,13
ENSAMXG00000012749,19
ENSAMXG00000012750,20
ENSAMXG00000012751,3
ENSAMXG00000012752,3
ENSAMXG00000012753,23
ENSAMXG00000012754,13
ENSAMXG00000012755,4
ENSAMXG00000012756,5
ENSAMXG00000012757,41
ENSAMXG00000012758,4
ENSAMXG00000012759,9
ENSAMXG00000012760,8
ENSAMXG00000012761,16
ENSAMXG00000012762,34
ENSAMXG00000012763,6
ENSAMXG00000012764,10
ENSAMXG00000012765,25
ENSAMXG00000012766,7
ENSAMXG00000012767,36
ENSAMXG00000012768,5
ENSAMXG00000012769,34
ENSAMXG00000012770,7
ENSAMXG00000012771,14
ENSAMXG00000012772,8
ENSAMXG00000012773,19
ENSAMXG00000012774,3
ENSAMXG00000012775,8
ENSAMXG00000012776,6
ENSAMXG00000012777,14
ENSAMXG00000012778,14
ENSAMXG00000012779,26
ENSAMXG00000012780,53
ENSAMXG00000012781,25
ENSAMXG00000012782,2
ENSAMXG00000012783,3
ENSAMXG00000012784,3
ENSAMXG00000012785,4
ENSAMXG00000012786,3
ENSAMXG00000012787,8
ENSAMXG00000012788,7
ENSAMXG00000012789,3
ENSAMXG00000012790,2
ENSAMXG00000012791,2
ENSAMXG00000012792,3
ENSAMXG00000012793,5
ENSAMXG00000012794,23
ENSAMXG00000012795,6
ENSAMXG00000012796,4
ENSAMXG00000012797,10
ENSAMXG00000012798,19
ENSAMXG00000012799,23
ENSAMXG00000012800,3
ENSAMXG00000012801,10
ENSAMXG00000012802,11
ENSAMXG00000012803,2
ENSAMXG00000012804,2
ENSAMXG00000012805,9
ENSAMXG00000012806,11
ENSAMXG00000012807,3
ENSAMXG00000012808,23
ENSAMXG00000012809,46
ENSAMXG00000012810,9
ENSAMXG00000012811,20
ENSAMXG00000012812,5
ENSAMXG00000012813,3
ENSAMXG00000012814,4
ENSAMXG00000012815,16
ENSAMXG00000012816,12
ENSAMXG00000012817,3
ENSAMXG00000012818,9
ENSAMXG00000012819,14
ENSAMXG00000012820,14
ENSAMXG00000012821,10
ENSAMXG00000012822,6
ENSAMXG00000012823,30
ENSAMXG00000012824,10
ENSAMXG00000012825,11
ENSAMXG00000012826,2
ENSAMXG00000012827,4
ENSAMXG00000012828,6
ENSAMXG00000012829,12
ENSAMXG00000012830,7
ENSAMXG00000012831,5
ENSAMXG00000012832,5
ENSAMXG00000012833,3
ENSAMXG00000012834,2
ENSAMXG00000012835,18
ENSAMXG00000012836,16
ENSAMXG00000012837,11
ENSAMXG00000012838,11
ENSAMXG00000012839,12
ENSAMXG00000012840,18
ENSAMXG00000012841,11
ENSAMXG00000012842,4
ENSAMXG00000012843,8
ENSAMXG00000012844,5
ENSAMXG00000012845,11
ENSAMXG00000012846,25
ENSAMXG00000012847,18
ENSAMXG00000012848,11
ENSAMXG00000012849,20
ENSAMXG00000012850,14
ENSAMXG00000012851,4
ENSAMXG00000012852,35
ENSAMXG00000012853,11
ENSAMXG00000012854,6
ENSAMXG00000012855,16
ENSAMXG00000012856,4
ENSAMXG00000012857,3
ENSAMXG00000012858,10
ENSAMXG00000012859,36
ENSAMXG00000012860,5
ENSAMXG00000012861,26
ENSAMXG00000012862,19
ENSAMXG00000012863,5
ENSAMXG00000012864,14
ENSAMXG00000012865,21
ENSAMXG00000012866,3
ENSAMXG00000012867,9
ENSAMXG00000012868,3
ENSAMXG00000012869,8
ENSAMXG00000012870,3
ENSAMXG00000012871,10
ENSAMXG00000012872,3
ENSAMXG00000012873,8
ENSAMXG00000012874,3
